Date,SCHF
2021-12-22,17.002389907836914
2021-12-23,17.112594604492188
2021-12-27,17.23602294921875
2021-12-28,17.244840621948242
2021-12-29,17.231611251831055
2021-12-30,17.18174171447754
2021-12-31,17.15526008605957
2022-01-03,17.26559829711914
2022-01-04,17.349454879760742
2022-01-05,17.19939422607422
2022-01-06,17.119951248168945
2022-01-07,17.190568923950195
2022-01-10,17.040512084960938
2022-01-11,17.2435302734375
2022-01-12,17.42007064819336
2022-01-13,17.29207992553711
2022-01-14,17.261184692382812
2022-01-18,17.022851943969727
2022-01-19,17.009614944458008
2022-01-20,16.903690338134766
2022-01-21,16.67860221862793
2022-01-24,16.502063751220703
2022-01-25,16.4182071685791
2022-01-26,16.352005004882812
2022-01-27,16.232839584350586
2022-01-28,16.316694259643555
2022-01-31,16.56826400756836
2022-02-01,16.72273826599121
2022-02-02,16.855140686035156
2022-02-03,16.59474754333496
2022-02-04,16.621225357055664
2022-02-07,16.65653419494629
2022-02-08,16.74039077758789
2022-02-09,17.00520133972168
2022-02-10,16.802183151245117
2022-02-11,16.572677612304688
2022-02-14,16.4755802154541
2022-02-15,16.749217987060547
2022-02-16,16.819835662841797
2022-02-17,16.572677612304688
2022-02-18,16.488821029663086
2022-02-22,16.30786895751953
2022-02-23,16.171049118041992
2022-02-24,15.945961952209473
2022-02-25,16.356416702270508
2022-02-28,16.104848861694336
2022-03-01,15.78266429901123
2022-03-02,15.976858139038086
2022-03-03,15.725289344787598
2022-03-04,15.319247245788574
2022-03-07,14.860240936279297
2022-03-08,14.952924728393555
2022-03-09,15.509026527404785
2022-03-10,15.336897850036621
2022-03-11,15.191253662109375
2022-03-14,15.28393840789795
2022-03-15,15.44282341003418
2022-03-16,15.959200859069824
2022-03-17,16.096019744873047
2022-03-18,16.24166488647461
2022-03-21,16.153398513793945
2022-03-22,16.303457260131836
2022-03-23,16.096019744873047
2022-03-24,16.224010467529297
2022-03-25,16.24166488647461
2022-03-28,16.20635986328125
2022-03-29,16.528545379638672
2022-03-30,16.46234130859375
2022-03-31,16.20635986328125
2022-04-01,16.338764190673828
2022-04-04,16.413789749145508
2022-04-05,16.210769653320312
2022-04-06,16.003337860107422
2022-04-07,16.025405883789062
2022-04-08,16.01658058166504
2022-04-11,15.862105369567871
2022-04-12,15.74735164642334
2022-04-13,15.92830753326416
2022-04-14,15.844451904296875
2022-04-18,15.778247833251953
2022-04-19,15.84886646270752
2022-04-20,15.959200859069824
2022-04-21,15.77383804321289
2022-04-22,15.491372108459473
2022-04-25,15.407515525817871
2022-04-26,14.992647171020508
2022-04-27,15.063262939453125
2022-04-28,15.297179222106934
2022-04-29,15.09857177734375
2022-05-02,15.05884838104248
2022-05-03,15.200079917907715
2022-05-04,15.456063270568848
2022-05-05,14.974992752075195
2022-05-06,14.838173866271973
2022-05-09,14.392410278320312
2022-05-10,14.467439651489258
2022-05-11,14.379172325134277
2022-05-12,14.343864440917969
2022-05-13,14.736664772033691
2022-05-16,14.7587308883667
2022-05-17,15.03678035736084
2022-05-18,14.666049003601074
2022-05-19,14.820523262023926
2022-05-20,14.908790588378906
2022-05-23,15.155946731567383
2022-05-24,15.116226196289062
2022-05-25,15.116226196289062
2022-05-26,15.275113105773926
2022-05-27,15.469305992126465
2022-05-31,15.389861106872559
2022-06-01,15.253043174743652
2022-06-02,15.566401481628418
2022-06-03,15.323659896850586
2022-06-06,15.38544750213623
2022-06-07,15.438410758972168
2022-06-08,15.230976104736328
2022-06-09,14.922032356262207
2022-06-10,14.568952560424805
2022-06-13,14.087879180908203
2022-06-14,13.959888458251953
2022-06-15,14.193803787231445
2022-06-16,13.867206573486328
2022-06-17,13.814242362976074
2022-06-21,14.017265319824219
2022-06-22,13.91308307647705
2022-06-23,13.85965633392334
2022-06-24,14.264805793762207
2022-06-27,14.23363971710205
2022-06-28,14.1535005569458
2022-06-29,14.077814102172852
2022-06-30,14.002127647399902
2022-07-01,14.024388313293457
2022-07-05,13.743901252746582
2022-07-06,13.743901252746582
2022-07-07,13.957606315612793
2022-07-08,13.979865074157715
2022-07-11,13.75280475616455
2022-07-12,13.739447593688965
2022-07-13,13.721638679504395
2022-07-14,13.5123872756958
2022-07-15,13.73054313659668
2022-07-18,13.806230545043945
2022-07-19,14.157953262329102
2022-07-20,14.086718559265137
2022-07-21,14.23363971710205
2022-07-22,14.189117431640625
2022-07-25,14.300423622131348
2022-07-26,14.117883682250977
2022-07-27,14.442892074584961
2022-07-28,14.527485847473145
2022-07-29,14.718931198120117
2022-08-01,14.714476585388184
2022-08-02,14.496319770812988
2022-08-03,14.589816093444824
2022-08-04,14.656598091125488
2022-08-05,14.558650970458984
2022-08-08,14.603172302246094
2022-08-09,14.523031234741211
2022-08-10,14.848040580749512
2022-08-11,14.852494239807129
2022-08-12,14.963800430297852
2022-08-15,14.870304107666016
2022-08-16,14.883659362792969
2022-08-17,14.759000778198242
2022-08-18,14.714476585388184
2022-08-19,14.509675979614258
2022-08-22,14.273710250854492
2022-08-23,14.291519165039062
2022-08-24,14.309328079223633
2022-08-25,14.46960735321045
2022-08-26,14.10007381439209
2022-08-29,14.068910598754883
2022-08-30,13.948701858520508
2022-08-31,13.85965633392334
2022-09-01,13.681571006774902
2022-09-02,13.58807373046875
2022-09-06,13.53909969329834
2022-09-07,13.641499519348145
2022-09-08,13.663761138916016
2022-09-09,14.011030197143555
2022-09-12,14.198022842407227
2022-09-13,13.708283424377441
2022-09-14,13.770614624023438
2022-09-15,13.641499519348145
2022-09-16,13.55245590209961
2022-09-19,13.610332489013672
2022-09-20,13.383273124694824
2022-09-21,13.200733184814453
2022-09-22,13.165115356445312
2022-09-23,12.737706184387207
2022-09-26,12.537357330322266
2022-09-27,12.470575332641602
2022-09-28,12.751062393188477
2022-09-29,12.590784072875977
2022-09-30,12.524001121520996
2022-10-03,12.782227516174316
2022-10-04,13.303133010864258
2022-10-05,13.13840389251709
2022-10-06,12.920246124267578
2022-10-07,12.710992813110352
2022-10-10,12.6264009475708
2022-10-11,12.497286796569824
2022-10-12,12.4661226272583
2022-10-13,12.71989631652832
2022-10-14,12.519549369812012
2022-10-17,12.835654258728027
2022-10-18,12.915792465209961
2022-10-19,12.759965896606445
2022-10-20,12.733254432678223
2022-10-21,12.964768409729004
2022-10-24,12.960315704345703
2022-10-25,13.236351013183594
2022-10-26,13.369915962219238
2022-10-27,13.258611679077148
2022-10-28,13.369915962219238
2022-10-31,13.26306438446045
2022-11-01,13.383273124694824
2022-11-02,13.182924270629883
2022-11-03,13.084977149963379
2022-11-04,13.579170227050781
2022-11-07,13.632596015930176
2022-11-08,13.79732608795166
2022-11-09,13.605881690979004
2022-11-10,14.344944953918457
2022-11-11,14.629884719848633
2022-11-14,14.465154647827148
2022-11-15,14.563102722167969
2022-11-16,14.514126777648926
2022-11-17,14.505224227905273
2022-11-18,14.527485847473145
2022-11-21,14.411727905273438
2022-11-22,14.625432014465332
2022-11-23,14.776806831359863
2022-11-25,14.84359073638916
2022-11-28,14.64769458770752
2022-11-29,14.687765121459961
2022-11-30,14.950444221496582
2022-12-01,15.079556465148926
2022-12-02,15.07065200805664
2022-12-05,14.83913803100586
2022-12-06,14.759000778198242
2022-12-07,14.766714096069336
2022-12-08,14.834782600402832
2022-12-09,14.84385871887207
2022-12-12,14.889241218566895
2022-12-13,15.093449592590332
2022-12-14,15.066224098205566
2022-12-15,14.685029029846191
2022-12-16,14.576116561889648
2022-12-19,14.539813041687012
2022-12-20,14.612421989440918
2022-12-21,14.753098487854004
2022-12-22,14.630574226379395
2022-12-23,14.69410514831543
2022-12-27,14.716795921325684
2022-12-28,14.54888916015625
2022-12-29,14.762176513671875
2022-12-30,14.616958618164062
2023-01-03,14.712257385253906
2023-01-04,14.925542831420898
2023-01-05,14.77579116821289
2023-01-06,15.161520004272461
2023-01-09,15.243205070495605
2023-01-10,15.284048080444336
2023-01-11,15.388422012329102
2023-01-12,15.606246948242188
2023-01-13,15.687932968139648
2023-01-17,15.746927261352539
2023-01-18,15.660704612731934
2023-01-19,15.660704612731934
2023-01-20,15.810457229614258
2023-01-23,15.873991012573242
2023-01-24,15.855838775634766
2023-01-25,15.951136589050293
2023-01-26,15.987439155578613
2023-01-27,15.964752197265625
2023-01-30,15.851301193237305
2023-01-31,15.937521934509277
2023-02-01,16.082738876342773
2023-02-02,16.069124221801758
2023-02-03,15.905755996704102
2023-02-06,15.737850189208984
2023-02-07,15.873991012573242
2023-02-08,15.787768363952637
2023-02-09,15.805917739868164
2023-02-10,15.751462936401367
2023-02-13,15.896679878234863
2023-02-14,15.919370651245117
2023-02-15,15.828608512878418
2023-02-16,15.756002426147461
2023-02-17,15.778693199157715
2023-02-21,15.592633247375488
2023-02-22,15.506409645080566
2023-02-23,15.583559036254883
2023-02-24,15.338501930236816
2023-02-27,15.506409645080566
2023-02-28,15.392958641052246
2023-03-01,15.474644660949707
2023-03-02,15.497336387634277
2023-03-03,15.728774070739746
2023-03-06,15.69700813293457
2023-03-07,15.415650367736816
2023-03-08,15.488259315490723
2023-03-09,15.356657028198242
2023-03-10,15.202363014221191
2023-03-13,15.116143226623535
2023-03-14,15.28858470916748
2023-03-15,14.83932113647461
2023-03-16,15.075300216674805
2023-03-17,14.902853965759277
2023-03-20,15.129755020141602
2023-03-21,15.315813064575195
2023-03-22,15.265893936157227
2023-03-23,15.284048080444336
2023-03-24,15.229591369628906
2023-03-27,15.36119270324707
2023-03-28,15.379344940185547
2023-03-29,15.551793098449707
2023-03-30,15.728774070739746
2023-03-31,15.792304992675781
2023-04-03,15.937521934509277
2023-04-04,15.932984352111816
2023-04-05,15.828608512878418
2023-04-06,15.873991012573242
2023-04-10,15.892142295837402
2023-04-11,15.955674171447754
2023-04-12,16.050973892211914
2023-04-13,16.264257431030273
2023-04-14,16.200729370117188
2023-04-17,16.178037643432617
2023-04-18,16.259721755981445
2023-04-19,16.196189880371094
2023-04-20,16.196189880371094
2023-04-21,16.255184173583984
2023-04-24,16.286949157714844
2023-04-25,16.04643440246582
2023-04-26,16.028284072875977
2023-04-27,16.232494354248047
2023-04-28,16.227956771850586
2023-05-01,16.223419189453125
2023-05-02,16.055513381958008
2023-05-03,16.07819938659668
2023-05-04,16.064586639404297
2023-05-05,16.309640884399414
2023-05-08,16.318714141845703
2023-05-09,16.24610710144043
2023-05-10,16.232494354248047
2023-05-11,16.15988540649414
2023-05-12,16.123580932617188
2023-05-15,16.259721755981445
2023-05-16,16.10542869567871
2023-05-17,16.18711280822754
2023-05-18,16.15988540649414
2023-05-19,16.255184173583984
2023-05-22,16.27333641052246
2023-05-23,16.04643440246582
2023-05-24,15.824070930480957
2023-05-25,15.792304992675781
2023-05-26,15.942061424255371
2023-05-30,15.805917739868164
2023-05-31,15.647089004516602
2023-06-01,15.87852954864502
2023-06-02,16.114505767822266
2023-06-05,16.019208908081055
2023-06-06,16.168960571289062
2023-06-07,16.00559425354004
2023-06-08,16.173500061035156
2023-06-09,16.15988540649414
2023-06-12,16.232494354248047
2023-06-13,16.38678741455078
2023-06-14,16.436704635620117
2023-06-15,16.58192253112793
2023-06-16,16.5546932220459
2023-06-20,16.332332611083984
2023-06-21,16.361234664916992
2023-06-22,16.255708694458008
2023-06-23,16.01253890991211
2023-06-26,16.053831100463867
2023-06-27,16.196062088012695
2023-06-28,16.20064926147461
2023-06-29,16.1639461517334
2023-06-30,16.356647491455078
2023-07-03,16.379589080810547
2023-07-05,16.20064926147461
2023-07-06,15.907010078430176
2023-07-07,16.035476684570312
2023-07-10,16.076770782470703
2023-07-11,16.223590850830078
2023-07-12,16.52640724182129
2023-07-13,16.783340454101562
2023-07-14,16.6961669921875
2023-07-17,16.686992645263672
2023-07-18,16.783340454101562
2023-07-19,16.78792953491211
2023-07-20,16.6961669921875
2023-07-21,16.71910858154297
2023-07-24,16.709932327270508
2023-07-25,16.742050170898438
2023-07-26,16.774166107177734
2023-07-27,16.71910858154297
2023-07-28,16.842987060546875
2023-07-31,16.842987060546875
2023-08-01,16.65946388244629
2023-08-02,16.34288215637207
2023-08-03,16.287826538085938
2023-08-04,16.33370590209961
2023-08-07,16.448410034179688
2023-08-08,16.347471237182617
2023-08-09,16.361234664916992
2023-08-10,16.40252685546875
2023-08-11,16.30617904663086
2023-08-14,16.237354278564453
2023-08-15,16.026302337646484
2023-08-16,15.888659477233887
2023-08-17,15.792305946350098
2023-08-18,15.787721633911133
2023-08-21,15.838189125061035
2023-08-22,15.806073188781738
2023-08-23,15.971245765686035
2023-08-24,15.773955345153809
2023-08-25,15.870306015014648
2023-08-28,16.026302337646484
2023-08-29,16.237354278564453
2023-08-30,16.232769012451172
2023-08-31,16.18229866027832
2023-09-01,16.20064926147461
2023-09-05,16.067596435546875
2023-09-06,16.003360748291016
2023-09-07,15.957478523254395
2023-09-08,15.925363540649414
2023-09-11,16.104297637939453
2023-09-12,16.049243927001953
2023-09-13,16.007951736450195
2023-09-14,16.228179931640625
2023-09-15,16.196062088012695
2023-09-18,16.1318302154541
2023-09-19,16.13641357421875
2023-09-20,16.085948944091797
2023-09-21,15.81983757019043
2023-09-22,15.82442569732666
2023-09-25,15.76478099822998
2023-09-26,15.549137115478516
2023-09-27,15.517020225524902
2023-09-28,15.645487785339355
2023-09-29,15.581253051757812
2023-10-02,15.351848602294922
2023-10-03,15.168325424194336
2023-10-04,15.172910690307617
2023-10-05,15.310554504394531
2023-10-06,15.466551780700684
2023-10-09,15.461965560913086
2023-10-10,15.659253120422363
2023-10-11,15.73266315460205
2023-10-12,15.590431213378906
2023-10-13,15.461965560913086
2023-10-16,15.585843086242676
2023-10-17,15.585843086242676
2023-10-18,15.32890796661377
2023-10-19,15.200441360473633
2023-10-20,15.049033164978027
2023-10-23,15.058208465576172
2023-10-24,15.136208534240723
2023-10-25,15.016915321350098
2023-10-26,14.902212142944336
2023-10-27,14.851743698120117
2023-10-30,15.049033164978027
2023-10-31,15.085739135742188
2023-11-01,15.241734504699707
2023-11-02,15.572077751159668
2023-11-03,15.760190963745117
2023-11-06,15.723488807678223
2023-11-07,15.608783721923828
2023-11-08,15.572077751159668
2023-11-09,15.56290054321289
2023-11-10,15.636312484741211
2023-11-13,15.677604675292969
2023-11-14,16.085948944091797
2023-11-15,16.05841827392578
2023-11-16,16.044654846191406
2023-11-17,16.241943359375
2023-11-20,16.31535530090332
2023-11-21,16.246532440185547
2023-11-22,16.27864646911621
2023-11-24,16.388763427734375
2023-11-27,16.34288215637207
2023-11-28,16.361234664916992
2023-11-29,16.393352508544922
2023-11-30,16.384174346923828
2023-12-01,16.55852508544922
2023-12-04,16.41629409790039
2023-12-05,16.361234664916992
2023-12-06,16.391191482543945
2023-12-07,16.480121612548828
2023-12-08,16.522245407104492
2023-12-11,16.57373046875
2023-12-12,16.59713363647461
2023-12-13,16.845203399658203
2023-12-14,16.98561668395996
2023-12-15,16.821800231933594
2023-12-18,16.86860466003418
2023-12-19,17.027742385864258
2023-12-20,16.859243392944336
2023-12-21,17.12135124206543
2023-12-22,17.154117584228516
2023-12-26,17.238367080688477
2023-12-27,17.322614669799805
2023-12-28,17.299211502075195
2023-12-29,17.299211502075195
2024-01-02,17.11667251586914
2024-01-03,16.990297317504883
2024-01-04,17.01837921142578
2024-01-05,17.032421112060547
2024-01-08,17.20560073852539
2024-01-09,17.046463012695312
2024-01-10,17.140071868896484
2024-01-11,17.12135124206543
2024-01-12,17.18219757080078
2024-01-16,16.89200782775879
2024-01-17,16.71414566040039
2024-01-18,16.863922119140625
2024-01-19,16.915409088134766
2024-01-22,16.962215423583984
2024-01-23,16.934131622314453
2024-01-24,17.0371036529541
2024-01-25,17.074546813964844
2024-01-26,17.14475440979004
2024-01-29,17.2570858001709
2024-01-30,17.238367080688477
2024-01-31,17.135395050048828
2024-02-01,17.317934036254883
2024-02-02,17.20092010498047
2024-02-05,17.09326934814453
2024-02-06,17.20560073852539
2024-02-07,17.214962005615234
2024-02-08,17.18219757080078
2024-02-09,17.247726440429688
2024-02-12,17.28516960144043
2024-02-13,16.990297317504883
2024-02-14,17.19624137878418
2024-02-15,17.392822265625
2024-02-16,17.411544799804688
2024-02-20,17.48175048828125
2024-02-21,17.486434936523438
2024-02-22,17.678335189819336
2024-02-23,17.706418991088867
2024-02-26,17.678335189819336
2024-02-27,17.69237518310547
2024-02-28,17.598764419555664
2024-02-29,17.650251388549805
2024-03-01,17.818750381469727
2024-03-04,17.785987854003906
2024-03-05,17.74386215209961
2024-03-06,17.94980239868164
2024-03-07,18.15574836730957
2024-03-08,18.104263305664062
2024-03-11,18.015331268310547
2024-03-12,18.15574836730957
2024-03-13,18.16510772705078
2024-03-14,18.029373168945312
2024-03-15,18.0200138092041
2024-03-18,18.024690628051758
2024-03-19,18.05277442932129
2024-03-20,18.254037857055664
2024-03-21,18.258718490600586
2024-03-22,18.207233428955078
2024-03-25,18.174468994140625
2024-03-26,18.197872161865234
2024-03-27,18.305524826049805
2024-03-28,18.263399124145508
2024-04-01,18.188512802124023
2024-04-02,18.07617950439453
2024-04-03,18.174468994140625
2024-04-04,18.029373168945312
2024-04-05,18.094900131225586
2024-04-08,18.17915153503418
2024-04-09,18.17915153503418
2024-04-10,17.91236114501953
2024-04-11,17.973207473754883
2024-04-12,17.668973922729492
2024-04-15,17.608125686645508
2024-04-16,17.41622543334961
2024-04-17,17.434946060180664
2024-04-18,17.406862258911133
2024-04-19,17.41622543334961
2024-04-22,17.61280632019043
2024-04-23,17.785987854003906
2024-04-24,17.7485408782959
2024-04-25,17.668973922729492
2024-04-26,17.800025939941406
2024-04-29,17.87959861755371
2024-04-30,17.631528854370117
2024-05-01,17.61280632019043
2024-05-02,17.86555290222168
2024-05-03,18.029373168945312
2024-05-06,18.174468994140625
2024-05-07,18.202552795410156
2024-05-08,18.17915153503418
2024-05-09,18.305524826049805
2024-05-10,18.324247360229492
2024-05-13,18.319564819335938
2024-05-14,18.441259384155273
2024-05-15,18.633161544799805
2024-05-16,18.525510787963867
2024-05-17,18.591035842895508
2024-05-20,18.605077743530273
2024-05-21,18.5676326751709
2024-05-22,18.394454956054688
2024-05-23,18.291484832763672
2024-05-24,18.43657875061035
2024-05-28,18.441259384155273
2024-05-29,18.137025833129883
2024-05-30,18.282121658325195
2024-05-31,18.445940017700195
2024-06-03,18.492746353149414
2024-06-04,18.45998191833496
2024-06-05,18.581674575805664
2024-06-06,18.637842178344727
2024-06-07,18.422536849975586
2024-06-10,18.43189811706543
2024-06-11,18.230634689331055
2024-06-12,18.450620651245117
2024-06-13,18.197872161865234
2024-06-14,18.0200138092041
2024-06-17,18.080860137939453
2024-06-18,18.151065826416016
2024-06-20,18.15574836730957
2024-06-21,18.034053802490234
2024-06-24,18.18383026123047
2024-06-25,18.225955963134766
2024-06-26,18.099809646606445
2024-06-27,18.13288116455078
2024-06-28,18.151779174804688
2024-07-01,18.16122817993164
2024-07-02,18.217926025390625
2024-07-03,18.425804138183594
2024-07-05,18.548643112182617
2024-07-08,18.468324661254883
2024-07-09,18.402183532714844
2024-07-10,18.66675567626953
2024-07-11,18.718725204467773
2024-07-12,18.912433624267578
2024-07-15,18.761249542236328
2024-07-16,18.865188598632812
2024-07-17,18.75652503967285
2024-07-18,18.572265625
2024-07-19,18.458877563476562
2024-07-22,18.64313316345215
2024-07-23,18.548643112182617
2024-07-24,18.312414169311523
2024-07-25,18.20847511291504
2024-07-26,18.435253143310547
2024-07-29,18.359661102294922
2024-07-30,18.402183532714844
2024-07-31,18.67148208618164
2024-08-01,18.199026107788086
2024-08-02,17.887203216552734
2024-08-05,17.47144317626953
2024-08-06,17.509241104125977
2024-08-07,17.594282150268555
2024-08-08,17.901376724243164
2024-08-09,17.962797164916992
2024-08-12,17.962797164916992
2024-08-13,18.26517105102539
2024-08-14,18.340763092041016
2024-08-15,18.55809211730957
2024-08-16,18.676206588745117
2024-08-19,18.88408851623535
2024-08-20,18.836841583251953
2024-08-21,18.99747657775879
2024-08-22,18.86991310119629
2024-08-23,19.23843002319336
2024-08-26,19.148664474487305
2024-08-27,19.228981018066406
2024-08-28,19.148664474487305
2024-08-29,19.2100830078125
2024-08-30,19.262052536010742
2024-09-03,18.931331634521484
2024-09-04,18.86991310119629
2024-09-05,18.86991310119629
2024-09-06,18.520294189453125
2024-09-09,18.723451614379883
2024-09-10,18.633684158325195
2024-09-11,18.74234962463379
2024-09-12,18.902984619140625
2024-09-13,18.964405059814453
2024-09-16,19.11086654663086
2024-09-17,19.0022029876709
2024-09-18,18.9549560546875
2024-09-19,19.309297561645508
2024-09-20,19.134489059448242
2024-09-23,19.2100830078125
2024-09-24,19.328195571899414
2024-09-25,19.2100830078125
2024-09-26,19.630569458007812
2024-09-27,19.52190399169922
2024-09-30,19.427412033081055
2024-10-01,19.309297561645508
2024-10-02,19.28095245361328
2024-10-03,19.09669303894043
2024-10-04,19.205358505249023
2024-10-07,19.11086654663086
2024-10-08,19.073070526123047
2024-10-09,19.091968536376953
2024-10-10,19.058897018432617
2024-10-11,19.143939971923828
2024-10-14,19.200634002685547
2024-10-15,18.907711029052734
2024-10-16,18.973854064941406
2024-10-17,18.973854064941406
2024-10-18,19.09669303894043
2024-10-21,18.86991310119629
2024-10-22,18.765972137451172
2024-10-23,18.595890045166016
2024-10-24,18.652584075927734
2024-10-25,18.60533905029297
2024-10-28,18.7470760345459
2024-10-29,18.69038200378418
2024-10-30,18.576990127563477
2024-10-31,18.45415496826172
2024-11-01,18.50139808654785
2024-11-04,18.52974510192871
2024-11-05,18.709278106689453
2024-11-06,18.463603973388672
2024-11-07,18.7470760345459
2024-11-08,18.482498168945312
2024-11-11,18.4919490814209
2024-11-12,18.18012809753418
2024-11-13,18.095083236694336
2024-11-14,18.123432159423828
2024-11-15,18.066740036010742
2024-11-18,18.189577102661133
2024-11-19,18.16122817993164
2024-11-20,18.085634231567383
2024-11-21,18.142332077026367
2024-11-22,18.227373123168945
2024-11-25,18.293516159057617
2024-11-26,18.189577102661133
2024-11-27,18.284067153930664
2024-11-29,18.52974510192871
2024-12-02,18.548643112182617
2024-12-03,18.624235153198242
2024-12-04,18.624235153198242
2024-12-05,18.709278106689453
2024-12-06,18.67148208618164
2024-12-09,18.652584075927734
2024-12-10,18.50139808654785
2024-12-11,18.633684158325195
2024-12-12,18.4447021484375
2024-12-13,18.408002853393555
2024-12-16,18.330738067626953
2024-12-17,18.28244972229004
2024-12-18,17.828527450561523
2024-12-19,17.809213638305664
2024-12-20,17.780237197875977
2024-12-23,17.886476516723633
2024-12-24,17.934762954711914
2024-12-26,18.012025833129883
2024-12-27,17.87681770324707
2024-12-30,17.87681770324707
