Date,XLE
2022-08-02,33.66848373413086
2022-08-03,32.701744079589844
2022-08-04,31.488948822021484
2022-08-05,32.11292266845703
2022-08-08,32.27989959716797
2022-08-09,32.846763610839844
2022-08-10,33.08404541015625
2022-08-11,34.222145080566406
2022-08-12,34.48139953613281
2022-08-15,33.809085845947266
2022-08-16,33.72999572753906
2022-08-17,34.011226654052734
2022-08-18,34.92522430419922
2022-08-19,34.91644287109375
2022-08-22,34.85051727294922
2022-08-23,36.107269287109375
2022-08-24,36.55108642578125
2022-08-25,36.832305908203125
2022-08-26,36.401676177978516
2022-08-29,36.95094299316406
2022-08-30,35.6985969543457
2022-08-31,35.37342834472656
2022-09-01,34.50337219238281
2022-09-02,35.136146545410156
2022-09-06,34.81097412109375
2022-09-07,34.406707763671875
2022-09-08,34.55610656738281
2022-09-09,35.417381286621094
2022-09-12,36.067718505859375
2022-09-13,35.15811538696289
2022-09-14,36.15120315551758
2022-09-15,35.21963882446289
2022-09-16,34.468223571777344
2022-09-19,34.48865509033203
2022-09-20,34.24878692626953
2022-09-21,33.746826171875
2022-09-22,33.62688446044922
2022-09-23,31.308103561401367
2022-09-26,30.53960609436035
2022-09-27,30.88165855407715
2022-09-28,32.24982452392578
2022-09-29,32.24982452392578
2022-09-30,31.9921817779541
2022-10-03,33.80012893676758
2022-10-04,35.25270080566406
2022-10-05,35.98121643066406
2022-10-06,36.620880126953125
2022-10-07,36.33658218383789
2022-10-10,35.590309143066406
2022-10-11,35.30601119995117
2022-10-12,35.590309143066406
2022-10-13,37.042877197265625
2022-10-14,35.661376953125
2022-10-17,36.105587005615234
2022-10-18,36.420982360839844
2022-10-19,37.4959831237793
2022-10-20,37.531517028808594
2022-10-21,38.61539077758789
2022-10-24,38.79751968383789
2022-10-25,38.837501525878906
2022-10-26,39.366111755371094
2022-10-27,39.508262634277344
2022-10-28,39.64596176147461
2022-10-31,39.9791259765625
2022-11-01,40.36559295654297
2022-11-02,39.392765045166016
2022-11-03,40.121273040771484
2022-11-04,40.60990524291992
2022-11-07,41.30731964111328
2022-11-08,41.3473014831543
2022-11-09,39.326133728027344
2022-11-10,40.20123291015625
2022-11-11,41.369503021240234
2022-11-14,41.35618209838867
2022-11-15,41.79151153564453
2022-11-16,40.938629150390625
2022-11-17,41.02747344970703
2022-11-18,40.703182220458984
2022-11-21,40.15237045288086
2022-11-22,41.40948486328125
2022-11-23,40.96083068847656
2022-11-25,40.8098030090332
2022-11-28,39.69038391113281
2022-11-29,40.290069580078125
2022-11-30,40.489967346191406
2022-12-01,40.35670471191406
2022-12-02,40.11682891845703
2022-12-05,38.92634201049805
2022-12-06,37.900211334228516
2022-12-07,37.811370849609375
2022-12-08,37.64255905151367
2022-12-09,36.72749710083008
2022-12-12,37.69143295288086
2022-12-13,38.406612396240234
2022-12-14,38.171180725097656
2022-12-15,37.94019317626953
2022-12-16,37.47377014160156
2022-12-19,37.46927261352539
2022-12-20,38.03475570678711
2022-12-21,38.75730514526367
2022-12-22,37.86420822143555
2022-12-23,39.07144546508789
2022-12-27,39.48882293701172
2022-12-28,38.604705810546875
2022-12-29,39.00861740112305
2022-12-30,39.25545120239258
2023-01-03,37.87767791748047
2023-01-04,37.87318420410156
2023-01-05,38.5643196105957
2023-01-06,39.29584503173828
2023-01-09,39.15671920776367
2023-01-10,39.43497085571289
2023-01-11,39.55614471435547
2023-01-12,40.31010818481445
2023-01-13,40.368446350097656
2023-01-17,40.45372009277344
2023-01-18,39.713218688964844
2023-01-19,40.206878662109375
2023-01-20,40.60630416870117
2023-01-23,40.660152435302734
2023-01-24,40.503082275390625
2023-01-25,40.507568359375
2023-01-26,41.78661346435547
2023-01-27,40.942893981933594
2023-01-30,40.00492477416992
2023-01-31,40.359466552734375
2023-02-01,39.56511688232422
2023-02-02,38.663055419921875
2023-02-03,38.57778549194336
2023-02-06,38.40275573730469
2023-02-07,39.650386810302734
2023-02-08,39.29584503173828
2023-02-09,38.95925521850586
2023-02-10,40.48513412475586
2023-02-13,40.38191223144531
2023-02-14,40.3953742980957
2023-02-15,39.7087287902832
2023-02-16,39.31827926635742
2023-02-17,37.918067932128906
2023-02-21,37.729576110839844
2023-02-22,37.4782600402832
2023-02-23,38.04372787475586
2023-02-24,37.99436950683594
2023-02-27,38.10655975341797
2023-02-28,37.55904006958008
2023-03-01,38.299530029296875
2023-03-02,38.63612365722656
2023-03-03,39.161216735839844
2023-03-06,39.17915725708008
2023-03-07,38.49700164794922
2023-03-08,38.102073669433594
2023-03-09,37.56352615356445
2023-03-10,37.08332061767578
2023-03-13,36.329349517822266
2023-03-14,36.68839645385742
2023-03-15,34.71821212768555
2023-03-16,35.09518051147461
2023-03-17,34.543182373046875
2023-03-20,35.23473358154297
2023-03-21,36.454559326171875
2023-03-22,35.67913055419922
2023-03-23,35.184844970703125
2023-03-24,35.32088851928711
2023-03-27,36.07365036010742
2023-03-28,36.63142013549805
2023-03-29,37.13930892944336
2023-03-30,37.30255889892578
2023-03-31,37.56103515625
2023-04-03,39.261558532714844
2023-04-04,38.54961013793945
2023-04-05,39.130043029785156
2023-04-06,38.536006927490234
2023-04-10,38.8443603515625
2023-04-11,39.21167755126953
2023-04-12,39.23887634277344
2023-04-13,39.483760833740234
2023-04-14,39.55630874633789
2023-04-17,39.089237213134766
2023-04-18,39.243412017822266
2023-04-19,39.107364654541016
2023-04-20,38.76273727416992
2023-04-21,38.536006927490234
2023-04-24,39.12551498413086
2023-04-25,38.390899658203125
2023-04-26,37.87846755981445
2023-04-27,38.01449966430664
2023-04-28,38.60401916503906
2023-05-01,38.16868591308594
2023-05-02,36.50897979736328
2023-05-03,35.8197021484375
2023-05-04,35.420650482177734
2023-05-05,36.38201141357422
2023-05-08,36.38201141357422
2023-05-09,36.395606994628906
2023-05-10,35.98295974731445
2023-05-11,35.552162170410156
2023-05-12,35.606571197509766
2023-05-15,35.787960052490234
2023-05-16,34.90822982788086
2023-05-17,35.579368591308594
2023-05-18,35.83784484863281
2023-05-19,36.11445999145508
2023-05-22,35.964813232421875
2023-05-23,36.35026550292969
2023-05-24,36.50897979736328
2023-05-25,35.86051940917969
2023-05-26,35.71994400024414
2023-05-30,35.352630615234375
2023-05-31,34.73137283325195
2023-06-01,35.16217803955078
2023-06-02,36.23236083984375
2023-06-05,35.992027282714844
2023-06-06,36.28224563598633
2023-06-07,37.24360656738281
2023-06-08,37.084896087646484
2023-06-09,36.88083267211914
2023-06-12,36.52712631225586
2023-06-13,36.699440002441406
2023-06-14,36.323055267333984
2023-06-15,36.72211456298828
2023-06-16,36.667694091796875
2023-06-20,35.84700012207031
2023-06-21,36.13063049316406
2023-06-22,35.645713806152344
2023-06-23,35.3895378112793
2023-06-26,36.025413513183594
2023-06-27,36.10776138305664
2023-06-28,36.47373580932617
2023-06-29,36.89459991455078
2023-06-30,37.132484436035156
2023-07-03,37.21940612792969
2023-07-05,37.0135383605957
2023-07-06,36.18095397949219
2023-07-07,36.95864486694336
2023-07-10,37.24685287475586
2023-07-11,38.065711975097656
2023-07-12,38.41796112060547
2023-07-13,38.271575927734375
2023-07-14,37.26057434082031
2023-07-17,37.187381744384766
2023-07-18,37.5625
2023-07-19,37.782081604003906
2023-07-20,38.225830078125
2023-07-21,38.564353942871094
2023-07-24,39.18650817871094
2023-07-25,39.39236068725586
2023-07-26,39.40608215332031
2023-07-27,39.15447998046875
2023-07-28,39.27342224121094
2023-07-31,40.01909637451172
2023-08-01,39.83152770996094
2023-08-02,39.310020446777344
2023-08-03,39.708011627197266
2023-08-04,39.76290512084961
2023-08-07,39.80865478515625
2023-08-08,40.00536346435547
2023-08-09,40.508575439453125
2023-08-10,40.504005432128906
2023-08-11,41.126155853271484
2023-08-14,40.95232391357422
2023-08-15,40.1014404296875
2023-08-16,39.75375747680664
2023-08-17,40.229522705078125
2023-08-18,40.62752151489258
2023-08-21,40.371334075927734
2023-08-22,40.06025695800781
2023-08-23,39.959617614746094
2023-08-24,39.68513488769531
2023-08-25,40.06940460205078
2023-08-28,40.33931350708008
2023-08-29,40.4491081237793
2023-08-30,40.650390625
2023-08-31,40.67784118652344
2023-09-01,41.51042556762695
2023-09-05,41.73001480102539
2023-09-06,41.74830627441406
2023-09-07,41.70713806152344
2023-09-08,42.109710693359375
2023-09-11,41.55617904663086
2023-09-12,42.535152435302734
2023-09-13,42.214927673339844
2023-09-14,42.708988189697266
2023-09-15,42.09141540527344
2023-09-18,42.44810104370117
2023-09-19,42.05177688598633
2023-09-20,41.660064697265625
2023-09-21,41.088619232177734
2023-09-22,41.15774154663086
2023-09-25,41.67388916015625
2023-09-26,41.43425369262695
2023-09-27,42.466529846191406
2023-09-28,42.51261901855469
2023-09-29,41.65545654296875
2023-10-02,40.8259391784668
2023-10-03,40.79829406738281
2023-10-04,39.517147064208984
2023-10-05,39.27290725708008
2023-10-06,39.507930755615234
2023-10-09,40.8259391784668
2023-10-10,40.87663650512695
2023-10-11,40.35126876831055
2023-10-12,40.39735794067383
2023-10-13,41.286781311035156
2023-10-16,41.56328582763672
2023-10-17,41.9964714050293
2023-10-18,42.37897491455078
2023-10-19,42.305240631103516
2023-10-20,41.595542907714844
2023-10-23,40.92271423339844
2023-10-24,40.3466682434082
2023-10-25,40.272926330566406
2023-10-26,39.95956039428711
2023-10-27,39.00100326538086
2023-10-30,39.130043029785156
2023-10-31,39.25907897949219
2023-11-01,39.16690444946289
2023-11-02,40.35126876831055
2023-11-03,39.94573211669922
2023-11-06,39.49410629272461
2023-11-07,38.61851119995117
2023-11-08,38.134620666503906
2023-11-09,38.01941680908203
2023-11-10,38.438777923583984
2023-11-13,38.71527862548828
2023-11-14,39.0609130859375
2023-11-15,38.987186431884766
2023-11-16,38.22679138183594
2023-11-17,39.028663635253906
2023-11-20,39.08395767211914
2023-11-21,38.99639892578125
2023-11-22,38.97796630859375
2023-11-24,39.139259338378906
2023-11-27,39.00100326538086
2023-11-28,39.01021957397461
2023-11-29,38.71989059448242
2023-11-30,38.97796630859375
2023-12-01,39.18074035644531
2023-12-04,39.00100326538086
2023-12-05,38.31896209716797
2023-12-06,37.747520446777344
2023-12-07,37.489444732666016
2023-12-08,37.894989013671875
2023-12-11,37.94107437133789
2023-12-12,37.420318603515625
2023-12-13,37.94107437133789
2023-12-14,39.056304931640625
2023-12-15,38.84893035888672
2023-12-18,39.16624069213867
2023-12-19,39.63616180419922
2023-12-20,39.268592834472656
2023-12-21,39.42213821411133
2023-12-22,39.53845977783203
2023-12-26,39.87810516357422
2023-12-27,39.701297760009766
2023-12-28,39.096458435058594
2023-12-29,39.00804901123047
2024-01-02,39.42678451538086
2024-01-03,40.06886291503906
2024-01-04,39.36631393432617
2024-01-05,39.39887619018555
2024-01-08,38.94291305541992
2024-01-09,38.31945037841797
2024-01-10,37.942588806152344
2024-01-11,38.04029083251953
2024-01-12,38.46834182739258
2024-01-16,37.55176544189453
2024-01-17,37.24003601074219
2024-01-18,37.1795539855957
2024-01-19,37.30051803588867
2024-01-22,37.440101623535156
2024-01-23,37.519195556640625
2024-01-24,38.05424880981445
2024-01-25,38.91033935546875
2024-01-26,39.19881057739258
2024-01-29,39.142982482910156
2024-01-30,39.547760009765625
2024-01-31,38.807979583740234
2024-02-01,38.80332946777344
2024-02-02,38.859161376953125
2024-02-05,38.76145935058594
2024-02-06,38.88707733154297
2024-02-07,38.9661750793457
2024-02-08,39.36631393432617
2024-02-09,38.76145935058594
2024-02-12,39.18950653076172
2024-02-13,38.794029235839844
2024-02-14,38.75680923461914
2024-02-15,39.83623123168945
2024-02-16,39.81296157836914
2024-02-20,39.45005416870117
2024-02-21,40.18982696533203
2024-02-22,40.25962448120117
2024-02-23,39.99441909790039
2024-02-26,40.13399887084961
2024-02-27,39.961849212646484
2024-02-28,39.88275146484375
2024-02-29,40.078163146972656
2024-03-01,40.543434143066406
2024-03-04,40.11073303222656
2024-03-05,40.408504486083984
2024-03-06,40.53413391113281
2024-03-07,40.8784294128418
2024-03-08,41.02266311645508
2024-03-11,41.446048736572266
2024-03-12,41.38091278076172
2024-03-13,42.041595458984375
2024-03-14,42.47428894042969
2024-03-15,42.59992218017578
2024-03-18,42.7471923828125
2024-03-19,43.23497772216797
2024-03-20,43.17401123046875
2024-03-21,43.43197250366211
2024-03-22,43.338165283203125
2024-03-25,43.74153518676758
2024-03-26,43.403831481933594
2024-03-27,43.807193756103516
2024-03-28,44.280914306640625
2024-04-01,44.60923385620117
2024-04-02,45.23303985595703
2024-04-03,45.542598724365234
2024-04-04,45.51445388793945
2024-04-05,46.00224685668945
2024-04-08,45.711448669433594
2024-04-09,45.72551345825195
2024-04-10,45.8662223815918
2024-04-11,45.833396911621094
2024-04-12,45.0876350402832
2024-04-15,44.6655158996582
2024-04-16,44.27622604370117
2024-04-17,44.14958572387695
2024-04-18,44.0135612487793
2024-04-19,44.5435676574707
2024-04-22,44.8343620300293
2024-04-23,45.08294677734375
2024-04-24,45.115779876708984
2024-04-25,45.3221549987793
2024-04-26,44.90471267700195
2024-04-29,45.20958709716797
2024-04-30,43.86347198486328
2024-05-01,43.16462707519531
2024-05-02,43.413211822509766
2024-05-03,43.41790008544922
2024-05-06,43.760292053222656
2024-05-07,43.71807861328125
2024-05-08,43.66648864746094
2024-05-09,44.252769470214844
2024-05-10,44.00887680053711
2024-05-13,43.89162063598633
2024-05-14,43.947898864746094
2024-05-15,44.04640579223633
2024-05-16,43.92445373535156
2024-05-17,44.538883209228516
2024-05-20,44.248077392578125
2024-05-21,44.03232192993164
2024-05-22,43.188079833984375
2024-05-23,42.794097900390625
2024-05-24,42.855072021484375
2024-05-28,43.29594802856445
2024-05-29,42.531436920166016
2024-05-30,42.65338897705078
2024-05-31,43.71338653564453
2024-06-03,42.56896209716797
2024-06-04,42.16090393066406
2024-06-05,42.156211853027344
2024-06-06,42.37665939331055
2024-06-07,42.20780563354492
2024-06-10,42.5267448425293
2024-06-11,42.442317962646484
2024-06-12,41.98736572265625
2024-06-13,41.602760314941406
2024-06-14,41.293212890625
2024-06-17,41.40108871459961
2024-06-18,41.574615478515625
2024-06-20,42.33913803100586
2024-06-21,42.095245361328125
2024-06-24,43.15666961669922
2024-06-25,43.255950927734375
2024-06-26,42.83043670654297
2024-06-27,42.92972946166992
2024-06-28,43.09519958496094
2024-07-01,43.118839263916016
2024-07-02,43.08574676513672
2024-07-03,43.27486801147461
2024-07-05,42.5987663269043
2024-07-08,42.33872985839844
2024-07-09,41.96522521972656
2024-07-10,42.248897552490234
2024-07-11,42.688602447509766
2024-07-12,42.797340393066406
2024-07-15,43.445068359375
2024-07-16,43.638916015625
2024-07-17,44.073890686035156
2024-07-18,44.15426254272461
2024-07-19,43.67201232910156
2024-07-22,43.397789001464844
2024-07-23,42.70751190185547
2024-07-24,42.71223449707031
2024-07-25,43.44979476928711
2024-07-26,43.5869140625
2024-07-29,43.213401794433594
2024-07-30,43.884769439697266
2024-07-31,44.069156646728516
2024-08-01,42.9013557434082
2024-08-02,41.79501724243164
2024-08-05,40.873069763183594
2024-08-06,41.123653411865234
2024-08-07,41.289127349853516
2024-08-08,42.177978515625
2024-08-09,42.272544860839844
2024-08-12,42.480567932128906
2024-08-13,42.06924057006836
2024-08-14,42.315093994140625
2024-08-15,42.820980072021484
2024-08-16,42.773704528808594
2024-08-19,43.06210708618164
2024-08-20,41.927398681640625
2024-08-21,41.99831771850586
2024-08-22,42.10706329345703
2024-08-23,42.73588562011719
2024-08-26,43.118839263916016
2024-08-27,42.71696853637695
2024-08-28,42.442745208740234
2024-08-29,42.995914459228516
2024-08-30,43.15666961669922
2024-09-03,42.08342361450195
2024-09-04,41.501888275146484
2024-09-05,41.18038558959961
2024-09-06,40.665042877197266
2024-09-09,40.958168029785156
2024-09-10,40.25371170043945
2024-09-11,39.88019943237305
2024-09-12,40.23952102661133
2024-09-13,40.46646499633789
2024-09-16,40.9298095703125
2024-09-17,41.482975006103516
2024-09-18,41.5633544921875
2024-09-19,42.059783935546875
2024-09-20,41.96522521972656
2024-09-23,42.48339080810547
2024-09-24,42.37852478027344
2024-09-25,41.549068450927734
2024-09-26,40.73391342163086
2024-09-27,41.56336975097656
2024-09-30,41.85415267944336
2024-10-01,42.807552337646484
2024-10-02,43.24611282348633
2024-10-03,44.00883102416992
2024-10-04,44.41879653930664
2024-10-07,44.576107025146484
2024-10-08,43.41295623779297
2024-10-09,43.675148010253906
2024-10-10,43.97069549560547
2024-10-11,44.24241256713867
2024-10-14,44.22334671020508
2024-10-15,42.79801559448242
2024-10-16,43.00299835205078
2024-10-17,43.207977294921875
2024-10-18,43.06496810913086
2024-10-21,42.93626022338867
2024-10-22,43.0363655090332
2024-10-23,42.812313079833984
2024-10-24,42.807552337646484
2024-10-25,42.793243408203125
2024-10-28,42.52153015136719
2024-10-29,41.87321853637695
2024-10-30,41.968563079833984
2024-10-31,42.230743408203125
2024-11-01,41.96379470825195
2024-11-04,42.69791030883789
2024-11-05,42.98393249511719
2024-11-06,44.59994125366211
2024-11-07,44.39495849609375
2024-11-08,44.690513610839844
2024-11-11,44.94316482543945
2024-11-12,44.70480728149414
2024-11-13,45.05280303955078
2024-11-14,45.22441482543945
2024-11-15,45.157676696777344
2024-11-18,45.75831604003906
2024-11-19,45.467533111572266
2024-11-20,45.9251594543457
2024-11-21,46.296993255615234
2024-11-22,46.36848831176758
2024-11-25,45.45323181152344
2024-11-26,45.39125442504883
2024-11-27,45.34358215332031
2024-11-29,45.539031982421875
2024-12-02,45.05757141113281
2024-12-03,45.05280303955078
2024-12-04,43.96592712402344
2024-12-05,44.137542724609375
2024-12-06,43.389122009277344
2024-12-09,43.31761932373047
2024-12-10,43.02206802368164
2024-12-11,43.09357452392578
2024-12-12,42.74557876586914
2024-12-13,42.53106689453125
2024-12-16,41.59674072265625
2024-12-17,41.28688430786133
2024-12-18,40.06653594970703
2024-12-19,39.718544006347656
2024-12-20,40.10943603515625
2024-12-23,40.34497833251953
2024-12-24,40.686275482177734
2024-12-26,40.65262222290039
2024-12-27,40.64781951904297
2024-12-30,40.64301300048828
2024-12-31,41.17658615112305
