Date,ACWI
2023-07-06,90.54023742675781
2023-07-07,90.72222900390625
2023-07-10,90.9521255493164
2023-07-11,91.6705551147461
2023-07-12,92.77213287353516
2023-07-13,93.8258056640625
2023-07-14,93.56718444824219
2023-07-17,93.80665588378906
2023-07-18,94.33350372314453
2023-07-19,94.44844055175781
2023-07-20,93.81623840332031
2023-07-21,93.8641357421875
2023-07-24,94.19939422607422
2023-07-25,94.50592041015625
2023-07-26,94.63044738769531
2023-07-27,94.03654479980469
2023-07-28,95.02317810058594
2023-07-31,95.2051773071289
2023-08-01,94.54423522949219
2023-08-02,92.98286437988281
2023-08-03,92.7625503540039
2023-08-04,92.57097625732422
2023-08-07,93.193603515625
2023-08-08,92.65718841552734
2023-08-09,92.26444244384766
2023-08-10,92.40812683105469
2023-08-11,92.06329345703125
2023-08-14,92.24529266357422
2023-08-15,91.11497497558594
2023-08-16,90.41570281982422
2023-08-17,89.82181549072266
2023-08-18,89.78350067138672
2023-08-21,90.25286865234375
2023-08-22,90.05171203613281
2023-08-23,91.11497497558594
2023-08-24,89.95591735839844
2023-08-25,90.5019302368164
2023-08-28,91.201171875
2023-08-29,92.49433135986328
2023-08-30,92.72422790527344
2023-08-31,92.4368667602539
2023-09-01,92.69549560546875
2023-09-05,92.15907287597656
2023-09-06,91.62265014648438
2023-09-07,91.27781677246094
2023-09-08,91.31613159179688
2023-09-11,92.10161590576172
2023-09-12,91.66098022460938
2023-09-13,91.68970489501953
2023-09-14,92.53265380859375
2023-09-15,91.78550720214844
2023-09-18,91.68970489501953
2023-09-19,91.4885482788086
2023-09-20,90.8946533203125
2023-09-21,89.39076232910156
2023-09-22,89.33328247070312
2023-09-25,89.44822692871094
2023-09-26,88.14549255371094
2023-09-27,88.18380737304688
2023-09-28,88.72980499267578
2023-09-29,88.48075866699219
2023-10-02,88.08802795410156
2023-10-03,86.9098129272461
2023-10-04,87.28339385986328
2023-10-05,87.50370788574219
2023-10-06,88.58612823486328
2023-10-09,88.90222930908203
2023-10-10,89.64938354492188
2023-10-11,90.06128692626953
2023-10-12,89.37159729003906
2023-10-13,88.8639144897461
2023-10-16,89.6781234741211
2023-10-17,89.71644592285156
2023-10-18,88.432861328125
2023-10-19,87.6378173828125
2023-10-20,86.59371185302734
2023-10-23,86.52666473388672
2023-10-24,87.15886688232422
2023-10-25,86.0477066040039
2023-10-26,85.16645050048828
2023-10-27,84.85990905761719
2023-10-30,85.84654998779297
2023-10-31,86.2297134399414
2023-11-01,87.0918197631836
2023-11-02,88.8160171508789
2023-11-03,89.84098052978516
2023-11-06,89.91761016845703
2023-11-07,89.86970520019531
2023-11-08,89.85055541992188
2023-11-09,89.31413269042969
2023-11-10,90.33907318115234
2023-11-13,90.35823822021484
2023-11-14,92.33149719238281
2023-11-15,92.5230712890625
2023-11-16,92.45602416992188
2023-11-17,92.867919921875
2023-11-20,93.519287109375
2023-11-21,93.2702407836914
2023-11-22,93.52886962890625
2023-11-24,93.75875854492188
2023-11-27,93.50971984863281
2023-11-28,93.6629638671875
2023-11-29,93.65338897705078
2023-11-30,93.89286041259766
2023-12-01,94.59212493896484
2023-12-04,94.00782012939453
2023-12-05,93.8258056640625
2023-12-06,93.6438217163086
2023-12-07,94.24728393554688
2023-12-08,94.55381774902344
2023-12-11,94.88906860351562
2023-12-12,95.19559478759766
2023-12-13,96.5079116821289
2023-12-14,97.13055419921875
2023-12-15,96.71865844726562
2023-12-18,97.14970397949219
2023-12-19,97.8489761352539
2023-12-20,96.48744201660156
2023-12-21,97.69619750976562
2023-12-22,97.84123992919922
2023-12-26,98.3150634765625
2023-12-27,98.59549713134766
2023-12-28,98.59549713134766
2023-12-29,98.4117660522461
2024-01-02,97.57048034667969
2024-01-03,96.79686737060547
2024-01-04,96.69050598144531
2024-01-05,96.77754211425781
2024-01-08,97.93793487548828
2024-01-09,97.49312591552734
2024-01-10,97.9476089477539
2024-01-11,97.89925384521484
2024-01-12,98.10232543945312
2024-01-16,97.24169158935547
2024-01-17,96.49711608886719
2024-01-18,97.3384017944336
2024-01-19,98.3150634765625
2024-01-22,98.46979522705078
2024-01-23,98.6728515625
2024-01-24,99.00163269042969
2024-01-25,99.39810943603516
2024-01-26,99.48514556884766
2024-01-29,100.14269256591797
2024-01-30,99.97831726074219
2024-01-31,98.68253326416016
2024-02-01,99.9106216430664
2024-02-02,100.31675720214844
2024-02-05,99.9299545288086
2024-02-06,100.51016235351562
2024-02-07,101.02267456054688
2024-02-08,101.00333404541016
2024-02-09,101.54486083984375
2024-02-12,101.67056274414062
2024-02-13,100.05567932128906
2024-02-14,101.15805053710938
2024-02-15,101.97032928466797
2024-02-16,101.71891021728516
2024-02-20,101.4288101196289
2024-02-21,101.45782470703125
2024-02-22,103.20809936523438
2024-02-23,103.24677276611328
2024-02-26,102.96635437011719
2024-02-27,103.16941833496094
2024-02-28,102.73426055908203
2024-02-29,103.1307373046875
2024-03-01,104.12674713134766
2024-03-04,103.97203063964844
2024-03-05,103.1307373046875
2024-03-06,103.933349609375
2024-03-07,105.01638793945312
2024-03-08,104.50387573242188
2024-03-11,104.29114532470703
2024-03-12,105.34516906738281
2024-03-13,105.20979309082031
2024-03-14,104.79398345947266
2024-03-15,104.26213073730469
2024-03-18,104.68761444091797
2024-03-19,105.0550765991211
2024-03-20,106.11876678466797
2024-03-21,106.3508529663086
2024-03-22,106.09944152832031
2024-03-25,105.8866958618164
2024-03-26,105.74164581298828
2024-03-27,106.51524353027344
2024-03-28,106.49590301513672
2024-04-01,106.2444839477539
2024-04-02,105.6159439086914
2024-04-03,105.86735534667969
2024-04-04,104.80364990234375
2024-04-05,105.62560272216797
2024-04-08,105.84801483154297
2024-04-09,106.00273132324219
2024-04-10,104.79398345947266
2024-04-11,105.4128646850586
2024-04-12,103.78829956054688
2024-04-15,102.7826156616211
2024-04-16,102.24109649658203
2024-04-17,101.86395263671875
2024-04-18,101.71891021728516
2024-04-19,101.09036254882812
2024-04-22,102.11538696289062
2024-04-23,103.2564468383789
2024-04-24,103.19842529296875
2024-04-25,102.87931823730469
2024-04-26,103.8366470336914
2024-04-29,104.29114532470703
2024-04-30,102.71492004394531
2024-05-01,102.44416809082031
2024-05-02,103.7206039428711
2024-05-03,104.85200500488281
2024-05-06,105.79966735839844
2024-05-07,105.82868194580078
2024-05-08,105.77064514160156
2024-05-09,106.40887451171875
2024-05-10,106.54424285888672
2024-05-13,106.61195373535156
2024-05-14,107.20181274414062
2024-05-15,108.42990112304688
2024-05-16,108.2074966430664
2024-05-17,108.45893096923828
2024-05-20,108.526611328125
2024-05-21,108.54593658447266
2024-05-22,108.03343963623047
2024-05-23,107.31786346435547
2024-05-24,108.01409149169922
2024-05-28,108.04310607910156
2024-05-29,106.95039367675781
2024-05-30,106.67963409423828
2024-05-31,107.41455841064453
2024-06-03,107.6272964477539
2024-06-04,107.48224639892578
2024-06-05,108.72000885009766
2024-06-06,108.82637023925781
2024-06-07,108.28485870361328
2024-06-10,108.60397338867188
2024-06-11,108.38456726074219
2024-06-12,109.42794799804688
2024-06-13,109.08665466308594
2024-06-14,108.88187408447266
2024-06-17,109.57421112060547
2024-06-18,110.02277374267578
2024-06-20,109.7984848022461
2024-06-21,109.35968017578125
2024-06-24,109.45719909667969
2024-06-25,109.78873443603516
2024-06-26,109.66197204589844
2024-06-27,109.8179931640625
2024-06-28,109.60346984863281
2024-07-01,109.78873443603516
2024-07-02,110.3738021850586
2024-07-03,111.17341613769531
2024-07-05,111.80724334716797
2024-07-08,111.80724334716797
2024-07-09,111.7779769897461
2024-07-10,112.91887664794922
2024-07-11,112.48007202148438
2024-07-12,113.29917907714844
2024-07-15,113.1821517944336
2024-07-16,113.78672790527344
2024-07-17,112.35330200195312
2024-07-18,111.3976821899414
2024-07-19,110.66634368896484
2024-07-22,111.80724334716797
2024-07-23,111.42693328857422
2024-07-24,109.23291778564453
2024-07-25,108.67709350585938
2024-07-26,109.9642562866211
2024-07-29,109.86674499511719
2024-07-30,109.49620056152344
2024-07-31,111.29042053222656
2024-08-01,109.31092071533203
2024-08-02,107.38993835449219
2024-08-05,104.57183837890625
2024-08-06,105.28368377685547
2024-08-07,105.08866119384766
2024-08-08,107.30218505859375
2024-08-09,107.77998352050781
2024-08-12,107.85800170898438
2024-08-13,109.51570129394531
2024-08-14,109.80824279785156
2024-08-15,111.5537109375
2024-08-16,111.9437484741211
2024-08-19,113.06513977050781
2024-08-20,112.78235626220703
2024-08-21,113.36742401123047
2024-08-22,112.4703140258789
2024-08-23,113.99150085449219
2024-08-26,113.57219696044922
2024-08-27,113.79647064208984
2024-08-28,113.17240142822266
2024-08-29,113.2699203491211
2024-08-30,114.06951141357422
2024-09-03,111.88523864746094
2024-09-04,111.54395294189453
2024-09-05,111.40744018554688
2024-09-06,109.51570129394531
2024-09-09,110.64684295654297
2024-09-10,110.8028564453125
2024-09-11,111.7779769897461
2024-09-12,112.75308990478516
2024-09-13,113.31867218017578
2024-09-16,113.70872497558594
2024-09-17,113.59170532226562
2024-09-18,113.2699203491211
2024-09-19,115.28841400146484
2024-09-20,114.83011627197266
2024-09-23,115.26891326904297
2024-09-24,116.05876159667969
2024-09-25,115.5711898803711
2024-09-26,116.85835266113281
2024-09-27,116.58531188964844
2024-09-30,116.57556915283203
2024-10-01,115.83448028564453
2024-10-02,116.10751342773438
2024-10-03,115.53219604492188
2024-10-04,116.50731658935547
2024-10-07,115.77597045898438
2024-10-08,116.07826232910156
2024-10-09,116.55606842041016
2024-10-10,116.43905639648438
2024-10-11,117.17039489746094
2024-10-14,117.77496337890625
2024-10-15,116.54631805419922
2024-10-16,117.01437377929688
2024-10-17,116.96561431884766
2024-10-18,117.64820098876953
2024-10-21,117.08263397216797
2024-10-22,116.8291015625
2024-10-23,115.79547882080078
2024-10-24,116.0685043334961
2024-10-25,115.86373138427734
2024-10-28,116.46830749511719
2024-10-29,116.40005493164062
2024-10-30,115.88323974609375
2024-10-31,114.13777923583984
2024-11-01,114.57658386230469
2024-11-04,114.55707550048828
2024-11-05,115.89299011230469
2024-11-06,117.27764892578125
2024-11-07,118.59407043457031
2024-11-08,118.28202819824219
2024-11-11,118.42829895019531
2024-11-12,117.55069732666016
2024-11-13,117.31665802001953
2024-11-14,116.77059936523438
2024-11-15,115.6882095336914
2024-11-18,116.26353454589844
2024-11-19,116.58531188964844
2024-11-20,116.58531188964844
2024-11-21,117.02412414550781
2024-11-22,117.44342803955078
2024-11-25,117.85297393798828
2024-11-26,118.02850341796875
2024-11-27,117.94073486328125
2024-11-29,118.7403335571289
2024-12-02,118.99386596679688
2024-12-03,119.2083969116211
2024-12-04,119.84222412109375
2024-12-05,119.91048431396484
2024-12-06,120.05675506591797
2024-12-09,119.77396392822266
2024-12-10,119.06212615966797
2024-12-11,119.91048431396484
2024-12-12,119.15963745117188
2024-12-13,119.02311706542969
2024-12-16,119.26689910888672
2024-12-17,118.81047058105469
2024-12-18,115.27901458740234
2024-12-19,115.2888412475586
2024-12-20,116.19384765625
2024-12-23,116.91194152832031
2024-12-24,117.8956298828125
2024-12-26,117.99400329589844
2024-12-27,117.09884643554688
2024-12-30,115.89873504638672
2024-12-31,115.58395385742188
2025-01-02,115.35770416259766
