Date,IXUS
2021-12-23,62.4069938659668
2021-12-27,62.89336395263672
2021-12-28,62.86683654785156
2021-12-29,62.75188446044922
2021-12-30,62.836875915527344
2021-12-31,62.81031799316406
2022-01-03,63.13789749145508
2022-01-04,63.24415969848633
2022-01-05,62.58011245727539
2022-01-06,62.45615005493164
2022-01-07,62.712921142578125
2022-01-10,62.279075622558594
2022-01-11,63.1733283996582
2022-01-12,63.9259147644043
2022-01-13,63.385826110839844
2022-01-14,63.261871337890625
2022-01-18,62.367610931396484
2022-01-19,62.3941764831543
2022-01-20,62.14626693725586
2022-01-21,61.269718170166016
2022-01-24,60.55253601074219
2022-01-25,60.33119583129883
2022-01-26,59.95046615600586
2022-01-27,59.47235107421875
2022-01-28,59.799957275390625
2022-01-31,61.00410461425781
2022-02-01,61.50876998901367
2022-02-02,61.862937927246094
2022-02-03,60.98638916015625
2022-02-04,61.09263610839844
2022-02-07,61.181175231933594
2022-02-08,61.50876998901367
2022-02-09,62.52698516845703
2022-02-10,61.8275146484375
2022-02-11,60.977542877197266
2022-02-14,60.55253601074219
2022-02-15,61.72126770019531
2022-02-16,61.942626953125
2022-02-17,61.048362731933594
2022-02-18,60.67649841308594
2022-02-22,59.96819305419922
2022-02-23,59.39267349243164
2022-02-24,58.542686462402344
2022-02-25,59.96819305419922
2022-02-28,59.100486755371094
2022-03-01,58.029151916503906
2022-03-02,58.622371673583984
2022-03-03,57.630714416503906
2022-03-04,56.25835037231445
2022-03-07,54.487545013427734
2022-03-08,54.832855224609375
2022-03-09,56.8515625
2022-03-10,56.090126037597656
2022-03-11,55.381805419921875
2022-03-14,55.310970306396484
2022-03-15,55.68284225463867
2022-03-16,58.179664611816406
2022-03-17,58.51612091064453
2022-03-18,59.082786560058594
2022-03-21,58.69320297241211
2022-03-22,59.321834564208984
2022-03-23,58.71976852416992
2022-03-24,59.118186950683594
2022-03-25,59.09162902832031
2022-03-28,58.94110870361328
2022-03-29,60.08327102661133
2022-03-30,59.8973388671875
2022-03-31,58.949974060058594
2022-04-01,59.55204772949219
2022-04-04,60.03901290893555
2022-04-05,59.259857177734375
2022-04-06,58.48955154418945
2022-04-07,58.43642807006836
2022-04-08,58.47184753417969
2022-04-11,57.84321975708008
2022-04-12,57.462501525878906
2022-04-13,58.170814514160156
2022-04-14,57.807804107666016
2022-04-18,57.551029205322266
2022-04-19,57.69270706176758
2022-04-20,57.88748550415039
2022-04-21,57.10833740234375
2022-04-22,56.196372985839844
2022-04-25,55.85991668701172
2022-04-26,54.41672134399414
2022-04-27,54.77973175048828
2022-04-28,55.5677375793457
2022-04-29,55.08076858520508
2022-05-02,54.9036865234375
2022-05-03,55.381805419921875
2022-05-04,56.25835037231445
2022-05-05,54.34588623046875
2022-05-06,53.734954833984375
2022-05-09,52.10581970214844
2022-05-10,52.30061340332031
2022-05-11,51.999576568603516
2022-05-12,51.76051330566406
2022-05-13,53.15059280395508
2022-05-16,53.20372009277344
2022-05-17,54.29275894165039
2022-05-18,53.017784118652344
2022-05-19,53.637569427490234
2022-05-20,53.938594818115234
2022-05-23,54.691192626953125
2022-05-24,54.266204833984375
2022-05-25,54.38129425048828
2022-05-26,55.06306076049805
2022-05-27,55.70939636230469
2022-05-31,55.806793212890625
2022-06-01,55.31982421875
2022-06-02,56.42657470703125
2022-06-03,55.55003356933594
2022-06-06,55.78908157348633
2022-06-07,56.0015869140625
2022-06-08,55.4880485534668
2022-06-09,54.29957580566406
2022-06-10,53.23875045776367
2022-06-13,51.39580535888672
2022-06-14,51.198028564453125
2022-06-15,52.0700569152832
2022-06-16,50.68560028076172
2022-06-17,50.568729400634766
2022-06-21,51.377830505371094
2022-06-22,50.793479919433594
2022-06-23,50.712562561035156
2022-06-24,52.14197540283203
2022-06-27,52.08803939819336
2022-06-28,51.764404296875
2022-06-29,51.50368881225586
2022-06-30,51.26994705200195
2022-07-01,51.233985900878906
2022-07-05,50.352962493896484
2022-07-06,50.28104782104492
2022-07-07,51.13509750366211
2022-07-08,51.18903732299805
2022-07-11,50.227108001708984
2022-07-12,50.09225845336914
2022-07-13,50.074283599853516
2022-07-14,49.426998138427734
2022-07-15,50.047306060791016
2022-07-18,50.34397888183594
2022-07-19,51.521671295166016
2022-07-20,51.33287811279297
2022-07-21,51.890254974365234
2022-07-22,51.62055969238281
2022-07-25,51.98015594482422
2022-07-26,51.32388687133789
2022-07-27,52.456626892089844
2022-07-28,52.780269622802734
2022-07-29,53.247737884521484
2022-08-01,53.13087463378906
2022-08-02,52.474605560302734
2022-08-03,52.81623077392578
2022-08-04,53.06794357299805
2022-08-05,52.780269622802734
2022-08-08,52.924110412597656
2022-08-09,52.68137741088867
2022-08-10,53.78715133666992
2022-08-11,53.859066009521484
2022-08-12,54.326541900634766
2022-08-15,54.0208854675293
2022-08-16,54.02987289428711
2022-08-17,53.625328063964844
2022-08-18,53.427547454833984
2022-08-19,52.69935989379883
2022-08-22,51.935211181640625
2022-08-23,52.07904815673828
2022-08-24,52.1689453125
2022-08-25,52.879154205322266
2022-08-26,51.6385383605957
2022-08-29,51.51268005371094
2022-08-30,51.00924301147461
2022-08-31,50.793479919433594
2022-09-01,50.245086669921875
2022-09-02,49.92144775390625
2022-09-06,49.597808837890625
2022-09-07,50.047306060791016
2022-09-08,50.09225845336914
2022-09-09,51.198028564453125
2022-09-12,51.90823745727539
2022-09-13,50.16417694091797
2022-09-14,50.40690994262695
2022-09-15,49.91245651245117
2022-09-16,49.51689910888672
2022-09-19,49.71467971801758
2022-09-20,49.013458251953125
2022-09-21,48.33021545410156
2022-09-22,48.14142990112305
2022-09-23,46.69403839111328
2022-09-26,45.96584701538086
2022-09-27,45.777061462402344
2022-09-28,46.730003356933594
2022-09-29,45.93887710571289
2022-09-30,45.777061462402344
2022-10-03,46.703033447265625
2022-10-04,48.474056243896484
2022-10-05,48.060523986816406
2022-10-06,47.368289947509766
2022-10-07,46.505252838134766
2022-10-10,46.136661529541016
2022-10-11,45.5882682800293
2022-10-12,45.45342254638672
2022-10-13,46.19959259033203
2022-10-14,45.48038864135742
2022-10-17,46.64908981323242
2022-10-18,46.855857849121094
2022-10-19,46.208580017089844
2022-10-20,46.23554992675781
2022-10-21,47.05363845825195
2022-10-24,46.60414123535156
2022-10-25,47.413238525390625
2022-10-26,47.95264434814453
2022-10-27,47.60203170776367
2022-10-28,47.83576965332031
2022-10-31,47.51212692260742
2022-11-01,47.97062683105469
2022-11-02,47.35930252075195
2022-11-03,47.15253448486328
2022-11-04,48.95052719116211
2022-11-07,49.103355407714844
2022-11-08,49.615787506103516
2022-11-09,48.833656311035156
2022-11-10,51.26994705200195
2022-11-11,52.34874725341797
2022-11-14,51.82733154296875
2022-11-15,52.34874725341797
2022-11-16,52.01612091064453
2022-11-17,51.99814224243164
2022-11-18,51.962181091308594
2022-11-21,51.54863739013672
2022-11-22,52.14197540283203
2022-11-23,52.63642883300781
2022-11-25,52.78926086425781
2022-11-28,52.17793655395508
2022-11-29,52.53753662109375
2022-11-30,53.64330291748047
2022-12-01,53.93997573852539
2022-12-02,53.966941833496094
2022-12-05,53.21178436279297
2022-12-06,52.933101654052734
2022-12-07,52.87017059326172
2022-12-08,53.23875045776367
2022-12-09,53.139869689941406
2022-12-12,53.247737884521484
2022-12-13,53.846038818359375
2022-12-14,53.846038818359375
2022-12-15,52.549747467041016
2022-12-16,52.25059509277344
2022-12-19,52.15087890625
2022-12-20,52.30498504638672
2022-12-21,52.85795211791992
2022-12-22,52.377506256103516
2022-12-23,52.55880355834961
2022-12-27,52.85795211791992
2022-12-28,52.159950256347656
2022-12-29,53.012054443359375
2022-12-30,52.46815872192383
2023-01-03,52.848880767822266
2023-01-04,53.79164505004883
2023-01-05,53.3021354675293
2023-01-06,54.598426818847656
2023-01-09,54.83412170410156
2023-01-10,55.06074905395508
2023-01-11,55.41427993774414
2023-01-12,56.07602310180664
2023-01-13,56.39329528808594
2023-01-17,56.447689056396484
2023-01-18,56.16667556762695
2023-01-19,56.23012924194336
2023-01-20,56.82841491699219
2023-01-23,57.1275634765625
2023-01-24,57.118492126464844
2023-01-25,57.345115661621094
2023-01-26,57.58987808227539
2023-01-27,57.40857696533203
2023-01-30,56.82841491699219
2023-01-31,57.073177337646484
2023-02-01,57.617069244384766
2023-02-02,57.544551849365234
2023-02-03,56.810279846191406
2023-02-06,56.23012924194336
2023-02-07,56.61085891723633
2023-02-08,56.36610412597656
2023-02-09,56.438621520996094
2023-02-10,56.1576042175293
2023-02-13,56.674312591552734
2023-02-14,56.692440032958984
2023-02-15,56.41142272949219
2023-02-16,56.16667556762695
2023-02-17,56.094154357910156
2023-02-21,55.42334747314453
2023-02-22,55.115135192871094
2023-02-23,55.42334747314453
2023-02-24,54.471519470214844
2023-02-27,55.02448272705078
2023-02-28,54.64375305175781
2023-03-01,55.214847564697266
2023-03-02,55.33269119262695
2023-03-03,56.03070068359375
2023-03-06,55.903785705566406
2023-03-07,54.961029052734375
2023-03-08,55.20578384399414
2023-03-09,54.5531120300293
2023-03-10,54.045467376708984
2023-03-13,53.8188362121582
2023-03-14,54.290218353271484
2023-03-15,52.8760871887207
2023-03-16,53.6466064453125
2023-03-17,53.11177444458008
2023-03-20,53.74631881713867
2023-03-21,54.4080696105957
2023-03-22,54.27208709716797
2023-03-23,54.462459564208984
2023-03-24,54.326480865478516
2023-03-27,54.62561798095703
2023-03-28,54.82505798339844
2023-03-29,55.359886169433594
2023-03-30,55.994441986083984
2023-03-31,56.1576042175293
2023-04-03,56.583656311035156
2023-04-04,56.56553268432617
2023-04-05,56.11228942871094
2023-04-06,56.33890914916992
2023-04-10,56.35703659057617
2023-04-11,56.628990173339844
2023-04-12,56.755897521972656
2023-04-13,57.580810546875
2023-04-14,57.345115661621094
2023-04-17,57.372314453125
2023-04-18,57.526424407958984
2023-04-19,57.191017150878906
2023-04-20,57.172882080078125
2023-04-21,57.191017150878906
2023-04-24,57.28166580200195
2023-04-25,56.34797286987305
2023-04-26,56.39329528808594
2023-04-27,57.1275634765625
2023-04-28,57.2363395690918
2023-05-01,57.13662338256836
2023-05-02,56.55646896362305
2023-05-03,56.61085891723633
2023-05-04,56.68337631225586
2023-05-05,57.544551849365234
2023-05-08,57.56268310546875
2023-05-09,57.308860778808594
2023-05-10,57.24540710449219
2023-05-11,56.99158477783203
2023-05-12,56.755897521972656
2023-05-15,57.345115661621094
2023-05-16,56.82841491699219
2023-05-17,57.082237243652344
2023-05-18,56.9190673828125
2023-05-19,57.118492126464844
2023-05-22,57.29072952270508
2023-05-23,56.48394775390625
2023-05-24,55.767818450927734
2023-05-25,55.64997100830078
2023-05-26,56.239192962646484
2023-05-30,55.72248458862305
2023-05-31,55.187652587890625
2023-06-01,56.048831939697266
2023-06-02,56.87374496459961
2023-06-05,56.60179138183594
2023-06-06,57.09130096435547
2023-06-07,56.67875671386719
2023-06-08,57.18522644042969
2023-06-09,57.23127746582031
2023-06-12,57.4522819519043
2023-06-13,57.995582580566406
2023-06-14,58.235008239746094
2023-06-15,58.778316497802734
2023-06-16,58.649391174316406
2023-06-20,57.77458190917969
2023-06-21,57.802207946777344
2023-06-22,57.47069549560547
2023-06-23,56.6050910949707
2023-06-26,56.734012603759766
2023-06-27,57.203643798828125
2023-06-28,57.176021575927734
2023-06-29,57.04710006713867
2023-06-30,57.66408157348633
2023-07-03,57.84824752807617
2023-07-05,57.33256912231445
2023-07-06,56.29199981689453
2023-07-07,56.82609939575195
2023-07-10,56.982643127441406
2023-07-11,57.51673889160156
2023-07-12,58.60334777832031
2023-07-13,59.468963623046875
2023-07-14,59.10061264038086
2023-07-17,59.10061264038086
2023-07-18,59.321617126464844
2023-07-19,59.2847785949707
2023-07-20,58.95327377319336
2023-07-21,59.017730712890625
2023-07-24,59.137451171875
2023-07-25,59.358455657958984
2023-07-26,59.55183029174805
2023-07-27,59.201908111572266
2023-07-28,59.901763916015625
2023-07-31,59.94779968261719
2023-08-01,59.165077209472656
2023-08-02,58.02320861816406
2023-08-03,57.940330505371094
2023-08-04,58.10608673095703
2023-08-07,58.4191780090332
2023-08-08,57.92191696166992
2023-08-09,58.00479507446289
2023-08-10,58.13371658325195
2023-08-11,57.69170379638672
2023-08-14,57.415443420410156
2023-08-15,56.69717025756836
2023-08-16,56.27357864379883
2023-08-17,56.043373107910156
2023-08-18,55.90523910522461
2023-08-21,56.08940887451172
2023-08-22,55.99732208251953
2023-08-23,56.67875671386719
2023-08-24,56.07099151611328
2023-08-25,56.32883071899414
2023-08-28,56.86293029785156
2023-08-29,57.64565658569336
2023-08-30,57.581199645996094
2023-08-31,57.2588996887207
2023-09-01,57.4522819519043
2023-09-05,57.001060485839844
2023-09-06,56.7984733581543
2023-09-07,56.476173400878906
2023-09-08,56.43933868408203
2023-09-11,57.07472610473633
2023-09-12,56.844512939453125
2023-09-13,56.72480010986328
2023-09-14,57.3878173828125
2023-09-15,57.22206115722656
2023-09-18,57.04710006713867
2023-09-19,56.927391052246094
2023-09-20,56.78004837036133
2023-09-21,55.83156967163086
2023-09-22,56.034156799316406
2023-09-25,55.84077835083008
2023-09-26,55.05805206298828
2023-09-27,54.99359130859375
2023-09-28,55.38035202026367
2023-09-29,55.242225646972656
2023-10-02,54.55158233642578
2023-10-03,53.833309173583984
2023-10-04,53.79647445678711
2023-10-05,54.22007369995117
2023-10-06,54.82783508300781
2023-10-09,54.698917388916016
2023-10-10,55.463226318359375
2023-10-11,55.71186065673828
2023-10-12,55.140926361083984
2023-10-13,54.75416946411133
2023-10-16,55.15934753417969
2023-10-17,55.140926361083984
2023-10-18,54.192440032958984
2023-10-19,53.81489181518555
2023-10-20,53.26237869262695
2023-10-23,53.243961334228516
2023-10-24,53.60309600830078
2023-10-25,53.11504364013672
2023-10-26,52.765113830566406
2023-10-27,52.65461349487305
2023-10-30,53.271583557128906
2023-10-31,53.30842208862305
2023-11-01,53.824100494384766
2023-11-02,54.947547912597656
2023-11-03,55.73027801513672
2023-11-06,55.69343948364258
2023-11-07,55.37113952636719
2023-11-08,55.22380447387695
2023-11-09,55.10409164428711
2023-11-10,55.398765563964844
2023-11-13,55.463226318359375
2023-11-14,56.927391052246094
2023-11-15,57.0102653503418
2023-11-16,56.76163864135742
2023-11-17,57.33256912231445
2023-11-20,57.6824951171875
2023-11-21,57.4062385559082
2023-11-22,57.44307327270508
2023-11-24,57.792991638183594
2023-11-27,57.581199645996094
2023-11-28,57.75616455078125
2023-11-29,57.78378677368164
2023-11-30,57.78378677368164
2023-12-01,58.31788635253906
2023-12-04,57.81140899658203
2023-12-05,57.55357360839844
2023-12-06,57.636451721191406
2023-12-07,57.90349578857422
2023-12-08,57.92191696166992
2023-12-11,58.07845687866211
2023-12-12,58.14291763305664
2023-12-13,58.990108489990234
2023-12-14,59.6254997253418
2023-12-15,59.09139633178711
2023-12-18,59.17428207397461
2023-12-19,59.73600769042969
2023-12-20,58.97598648071289
2023-12-21,59.9962043762207
2023-12-22,60.0523681640625
2023-12-26,60.40803527832031
2023-12-27,60.707550048828125
2023-12-28,60.744991302490234
2023-12-29,60.773067474365234
2024-01-02,60.043006896972656
2024-01-03,59.66861343383789
2024-01-04,59.724769592285156
2024-01-05,59.77157211303711
2024-01-08,60.28636169433594
2024-01-09,59.706050872802734
2024-01-10,59.90260314941406
2024-01-11,59.930686950683594
2024-01-12,60.15531921386719
2024-01-16,59.06022644042969
2024-01-17,58.39568328857422
2024-01-18,58.88239288330078
2024-01-19,59.18190383911133
2024-01-22,59.135108947753906
2024-01-23,59.172542572021484
2024-01-24,59.63117218017578
2024-01-25,59.79029083251953
2024-01-26,59.97748947143555
2024-01-29,60.25827407836914
2024-01-30,60.06171798706055
2024-01-31,59.734127044677734
2024-02-01,60.32379150390625
2024-02-02,59.92132568359375
2024-02-05,59.63117218017578
2024-02-06,60.26763916015625
2024-02-07,60.295719146728516
2024-02-08,60.13660430908203
2024-02-09,60.361236572265625
2024-02-12,60.55778884887695
2024-02-13,59.47205352783203
2024-02-14,60.25827407836914
2024-02-15,60.83858108520508
2024-02-16,60.96025848388672
2024-02-20,61.12873458862305
2024-02-21,61.18490219116211
2024-02-22,61.79328155517578
2024-02-23,61.8120002746582
2024-02-26,61.69033432006836
2024-02-27,61.8120002746582
2024-02-28,61.344017028808594
2024-02-29,61.50313186645508
2024-03-01,62.20512008666992
2024-03-04,62.04600143432617
2024-03-05,61.802635192871094
2024-03-06,62.57950210571289
2024-03-07,63.215972900390625
2024-03-08,63.028770446777344
2024-03-11,62.86030197143555
2024-03-12,63.34700393676758
2024-03-13,63.26275634765625
2024-03-14,62.89773941040039
2024-03-15,62.785423278808594
2024-03-18,62.83221435546875
2024-03-19,62.804134368896484
2024-03-20,63.496761322021484
2024-03-21,63.51547622680664
2024-03-22,63.244049072265625
2024-03-25,63.18789291381836
2024-03-26,63.215972900390625
2024-03-27,63.57164001464844
2024-03-28,63.51547622680664
2024-04-01,63.36572265625
2024-04-02,63.10365295410156
2024-04-03,63.42189407348633
2024-04-04,62.991336822509766
2024-04-05,63.2253303527832
2024-04-08,63.54356002807617
2024-04-09,63.693321228027344
2024-04-10,62.804134368896484
2024-04-11,63.019412994384766
2024-04-12,61.896240234375
2024-04-15,61.6060905456543
2024-04-16,60.96025848388672
2024-04-17,60.978981018066406
2024-04-18,60.997703552246094
2024-04-19,60.93217849731445
2024-04-22,61.58736801147461
2024-04-23,62.19575119018555
2024-04-24,62.09278869628906
2024-04-25,61.97111511230469
2024-04-26,62.48590850830078
2024-04-29,62.88838195800781
2024-04-30,61.98984146118164
2024-05-01,61.905601501464844
2024-05-02,62.98197937011719
2024-05-03,63.55291748046875
2024-05-06,63.908599853515625
2024-05-07,63.84307861328125
2024-05-08,63.80563735961914
2024-05-09,64.2081069946289
2024-05-10,64.2829818725586
2024-05-13,64.41402435302734
2024-05-14,64.78841400146484
2024-05-15,65.45296478271484
2024-05-16,65.29383850097656
2024-05-17,65.58399963378906
2024-05-20,65.55591583251953
2024-05-21,65.35000610351562
2024-05-22,64.84457397460938
2024-05-23,64.46082305908203
2024-05-24,64.93816375732422
2024-05-28,64.91944885253906
2024-05-29,63.87114334106445
2024-05-30,64.24554443359375
2024-05-31,64.50761413574219
2024-06-03,64.82585906982422
2024-06-04,64.41402435302734
2024-06-05,65.00367736816406
2024-06-06,65.18152618408203
2024-06-07,64.49826049804688
2024-06-10,64.63865661621094
2024-06-11,64.06771087646484
2024-06-12,64.7422103881836
2024-06-13,64.05821228027344
2024-06-14,63.72571563720703
2024-06-17,63.97270584106445
2024-06-18,64.31470489501953
2024-06-20,64.29570770263672
2024-06-21,63.87771224975586
2024-06-24,64.3337173461914
2024-06-25,64.35270690917969
2024-06-26,63.94420623779297
2024-06-27,64.07720947265625
2024-06-28,64.18170928955078
2024-07-01,64.21021270751953
2024-07-02,64.4287109375
2024-07-03,65.19820404052734
2024-07-05,65.54969787597656
2024-07-08,65.37870788574219
2024-07-09,65.27420806884766
2024-07-10,66.00569915771484
2024-07-11,66.2717056274414
2024-07-12,66.87969970703125
2024-07-15,66.33819580078125
2024-07-16,66.71820068359375
2024-07-17,66.17670440673828
2024-07-18,65.52120971679688
2024-07-19,65.10320281982422
2024-07-22,65.69220733642578
2024-07-23,65.26470184326172
2024-07-24,64.48571014404297
2024-07-25,64.13421630859375
2024-07-26,64.9132080078125
2024-07-29,64.62820434570312
2024-07-30,64.67571258544922
2024-07-31,65.7302017211914
2024-08-01,64.21021270751953
2024-08-02,63.17471694946289
2024-08-05,61.65472412109375
2024-08-06,61.83522415161133
2024-08-07,62.13922119140625
2024-08-08,63.260215759277344
2024-08-09,63.54521560668945
2024-08-12,63.583221435546875
2024-08-13,64.49520874023438
2024-08-14,64.5997085571289
2024-08-15,65.34070587158203
2024-08-16,65.80619812011719
2024-08-19,66.5281982421875
2024-08-20,66.24320220947266
2024-08-21,66.76569366455078
2024-08-22,66.25270080566406
2024-08-23,67.44969940185547
2024-08-26,67.09819030761719
2024-08-27,67.3261947631836
2024-08-28,66.95569610595703
2024-08-29,67.12670135498047
2024-08-30,67.30719757080078
2024-09-03,66.11970520019531
2024-09-04,65.9487075805664
2024-09-05,66.04369354248047
2024-09-06,64.86570739746094
2024-09-09,65.502197265625
2024-09-10,65.27420806884766
2024-09-11,65.6257095336914
2024-09-12,66.2052001953125
2024-09-13,66.4142074584961
2024-09-16,66.8606948852539
2024-09-17,66.63269805908203
2024-09-18,66.43319702148438
2024-09-19,67.78218841552734
2024-09-20,67.31669616699219
2024-09-23,67.63969421386719
2024-09-24,68.55169677734375
2024-09-25,68.0386962890625
2024-09-26,69.68218231201172
2024-09-27,69.38768768310547
2024-09-30,68.99818420410156
2024-10-01,68.7511978149414
2024-10-02,68.97917938232422
2024-10-03,68.30469512939453
2024-10-04,68.7796859741211
2024-10-07,68.61820220947266
2024-10-08,68.0291976928711
2024-10-09,67.981689453125
2024-10-10,67.981689453125
2024-10-11,68.32369995117188
2024-10-14,68.3616943359375
2024-10-15,67.30719757080078
2024-10-16,67.62069702148438
2024-10-17,67.5636978149414
2024-10-18,68.0291976928711
2024-10-21,67.36419677734375
2024-10-22,67.0697021484375
2024-10-23,66.46170043945312
2024-10-24,66.63269805908203
2024-10-25,66.47119903564453
2024-10-28,66.87969970703125
2024-10-29,66.67069244384766
2024-10-30,66.3001937866211
2024-10-31,65.89170837402344
2024-11-01,66.01519775390625
2024-11-04,66.15769958496094
2024-11-05,66.9177017211914
2024-11-06,66.09120178222656
2024-11-07,67.25019836425781
2024-11-08,66.10070037841797
2024-11-11,66.01519775390625
2024-11-12,64.9132080078125
2024-11-13,64.53321075439453
2024-11-14,64.48571014404297
2024-11-15,64.31470489501953
2024-11-18,64.77071380615234
2024-11-19,64.80870819091797
2024-11-20,64.61870574951172
2024-11-21,64.71371459960938
2024-11-22,64.9132080078125
2024-11-25,65.10320281982422
2024-11-26,64.77071380615234
2024-11-27,65.03671264648438
2024-11-29,65.68270111083984
2024-12-02,65.83470916748047
2024-12-03,66.12920379638672
2024-12-04,66.22420501708984
2024-12-05,66.54721069335938
2024-12-06,66.46170043945312
2024-12-09,66.75619506835938
2024-12-10,66.08170318603516
2024-12-11,66.47119903564453
2024-12-12,65.89170837402344
2024-12-13,65.76820373535156
2024-12-16,65.52120971679688
2024-12-17,65.32982635498047
2024-12-18,63.763999938964844
2024-12-19,63.744667053222656
2024-12-20,63.792999267578125
2024-12-23,64.1602783203125
2024-12-24,64.38259887695312
2024-12-26,64.51791381835938
2024-12-27,64.34393310546875
2024-12-30,63.92831039428711
2024-12-31,63.92831039428711
