Date,VXUS
2022-06-01,49.317996978759766
2022-06-02,50.30154037475586
2022-06-03,49.537540435791016
2022-06-06,49.75707244873047
2022-06-07,49.906368255615234
2022-06-08,49.502403259277344
2022-06-09,48.46615982055664
2022-06-10,47.50017547607422
2022-06-13,45.901912689208984
2022-06-14,45.79652786254883
2022-06-15,46.50784683227539
2022-06-16,45.30475616455078
2022-06-17,45.16425323486328
2022-06-21,45.93622589111328
2022-06-22,45.429866790771484
2022-06-23,45.367679595947266
2022-06-24,46.602481842041016
2022-06-27,46.54917907714844
2022-06-28,46.309326171875
2022-06-29,46.01616668701172
2022-06-30,45.847389221191406
2022-07-01,45.829612731933594
2022-07-05,44.985687255859375
2022-07-06,44.90573501586914
2022-07-07,45.68748474121094
2022-07-08,45.7230110168457
2022-07-11,44.83467483520508
2022-07-12,44.772483825683594
2022-07-13,44.71918487548828
2022-07-14,44.11511993408203
2022-07-15,44.66588592529297
2022-07-18,44.950157165527344
2022-07-19,46.01616668701172
2022-07-20,45.76742935180664
2022-07-21,46.282676696777344
2022-07-22,46.05169677734375
2022-07-25,46.36261749267578
2022-07-26,45.82072830200195
2022-07-27,46.797908782958984
2022-07-28,47.082183837890625
2022-07-29,47.51747131347656
2022-08-01,47.384212493896484
2022-08-02,46.797908782958984
2022-08-03,47.099945068359375
2022-08-04,47.348690032958984
2022-08-05,47.117713928222656
2022-08-08,47.259857177734375
2022-08-09,47.011112213134766
2022-08-10,47.9882926940918
2022-08-11,48.05935287475586
2022-08-12,48.44134521484375
2022-08-15,48.16595458984375
2022-08-16,48.19261169433594
2022-08-17,47.85503005981445
2022-08-18,47.66849136352539
2022-08-19,47.02888107299805
2022-08-22,46.35374450683594
2022-08-23,46.47810745239258
2022-08-24,46.56693649291992
2022-08-25,47.179901123046875
2022-08-26,46.105003356933594
2022-08-29,45.97175216674805
2022-08-30,45.563114166259766
2022-08-31,45.38544464111328
2022-09-01,44.88796615600586
2022-09-02,44.61258316040039
2022-09-06,44.32831954956055
2022-09-07,44.71030807495117
2022-09-08,44.72807312011719
2022-09-09,45.69636535644531
2022-09-12,46.300437927246094
2022-09-13,44.7458381652832
2022-09-14,44.96792221069336
2022-09-15,44.523746490478516
2022-09-16,44.186187744140625
2022-09-19,44.40059280395508
2022-09-20,43.77522659301758
2022-09-21,43.14987564086914
2022-09-22,43.015869140625
2022-09-23,41.711544036865234
2022-09-26,41.068321228027344
2022-09-27,40.87177276611328
2022-09-28,41.65793991088867
2022-09-29,41.014713287353516
2022-09-30,40.889644622802734
2022-10-03,41.7562141418457
2022-10-04,43.23921585083008
2022-10-05,42.85505294799805
2022-10-06,42.265438079833984
2022-10-07,41.532875061035156
2022-10-10,41.21125030517578
2022-10-11,40.66630172729492
2022-10-12,40.603763580322266
2022-10-13,41.255924224853516
2022-10-14,40.603763580322266
2022-10-17,41.64900588989258
2022-10-18,41.8634147644043
2022-10-19,41.264862060546875
2022-10-20,41.30952835083008
2022-10-21,42.02421951293945
2022-10-24,41.55966567993164
2022-10-25,42.27436828613281
2022-10-26,42.765724182128906
2022-10-27,42.4351692199707
2022-10-28,42.64065170288086
2022-10-31,42.28330993652344
2022-11-01,42.747859954833984
2022-11-02,42.211830139160156
2022-11-03,42.05995559692383
2022-11-04,43.66802978515625
2022-11-07,43.79309844970703
2022-11-08,44.266578674316406
2022-11-09,43.55188751220703
2022-11-10,45.695987701416016
2022-11-11,46.60722351074219
2022-11-14,46.1605339050293
2022-11-15,46.625091552734375
2022-11-16,46.285606384277344
2022-11-17,46.321346282958984
2022-11-18,46.267738342285156
2022-11-21,45.88359069824219
2022-11-22,46.42854690551758
2022-11-23,46.902034759521484
2022-11-25,47.009239196777344
2022-11-28,46.48214340209961
2022-11-29,46.84843063354492
2022-11-30,47.795406341552734
2022-12-01,48.04554748535156
2022-12-02,48.09022521972656
2022-12-05,47.42911911010742
2022-12-06,47.2147102355957
2022-12-07,47.10750961303711
2022-12-08,47.446990966796875
2022-12-09,47.375518798828125
2022-12-12,47.4112548828125
2022-12-13,47.97407150268555
2022-12-14,47.91154479980469
2022-12-15,46.768028259277344
2022-12-16,46.50895309448242
2022-12-19,46.45378875732422
2022-12-20,46.59847640991211
2022-12-21,47.041587829589844
2022-12-22,46.679866790771484
2022-12-23,46.78837966918945
2022-12-27,47.041587829589844
2022-12-28,46.480926513671875
2022-12-29,47.240535736083984
2022-12-30,46.770301818847656
2023-01-03,47.08679962158203
2023-01-04,47.89162063598633
2023-01-05,47.47564697265625
2023-01-06,48.58793258666992
2023-01-09,48.850181579589844
2023-01-10,49.04912567138672
2023-01-11,49.34754180908203
2023-01-12,49.94438171386719
2023-01-13,50.22471237182617
2023-01-17,50.26088333129883
2023-01-18,49.989593505859375
2023-01-19,50.08906555175781
2023-01-20,50.5864372253418
2023-01-23,50.830589294433594
2023-01-24,50.83964157104492
2023-01-25,51.0476188659668
2023-01-26,51.228485107421875
2023-01-27,51.11092758178711
2023-01-30,50.577388763427734
2023-01-31,50.830589294433594
2023-02-01,51.309871673583984
2023-02-02,51.18326950073242
2023-02-03,50.577388763427734
2023-02-06,50.05289840698242
2023-02-07,50.39653015136719
2023-02-08,50.17045593261719
2023-02-09,50.26088333129883
2023-02-10,50.0257682800293
2023-02-13,50.45079040527344
2023-02-14,50.45983123779297
2023-02-15,50.206626892089844
2023-02-16,50.0076789855957
2023-02-17,49.96247100830078
2023-02-21,49.37467575073242
2023-02-22,49.09434127807617
2023-02-23,49.34754180908203
2023-02-24,48.53367233276367
2023-02-27,49.003910064697266
2023-02-28,48.66028594970703
2023-03-01,49.15763854980469
2023-03-02,49.26615524291992
2023-03-03,49.89012145996094
2023-03-06,49.78160858154297
2023-03-07,48.93156814575195
2023-03-08,49.15763854980469
2023-03-09,48.58793258666992
2023-03-10,48.17196273803711
2023-03-13,47.945884704589844
2023-03-14,48.37089920043945
2023-03-15,47.113922119140625
2023-03-16,47.792144775390625
2023-03-17,47.32191467285156
2023-03-20,47.90291213989258
2023-03-21,48.473941802978516
2023-03-22,48.347049713134766
2023-03-23,48.537391662597656
2023-03-24,48.41049575805664
2023-03-27,48.66428756713867
2023-03-28,48.86368942260742
2023-03-29,49.325950622558594
2023-03-30,49.869789123535156
2023-03-31,50.04201126098633
2023-04-03,50.40456008911133
2023-04-04,50.377376556396484
2023-04-05,50.02388000488281
2023-04-06,50.19609069824219
2023-04-10,50.23234939575195
2023-04-11,50.45894241333008
2023-04-12,50.59489822387695
2023-04-13,51.25657272338867
2023-04-14,51.048099517822266
2023-04-17,51.048099517822266
2023-04-18,51.21125411987305
2023-04-19,50.903079986572266
2023-04-20,50.894012451171875
2023-04-21,50.903079986572266
2023-04-24,50.97559356689453
2023-04-25,50.16889190673828
2023-04-26,50.23234939575195
2023-04-27,50.875885009765625
2023-04-28,50.98465347290039
2023-05-01,50.88494873046875
2023-05-02,50.35017395019531
2023-05-03,50.41362380981445
2023-05-04,50.504268646240234
2023-05-05,51.2293815612793
2023-05-08,51.26563262939453
2023-05-09,51.02997589111328
2023-05-10,50.993717193603516
2023-05-11,50.776187896728516
2023-05-12,50.54958724975586
2023-05-15,51.08435821533203
2023-05-16,50.60396957397461
2023-05-17,50.8668212890625
2023-05-18,50.70367431640625
2023-05-19,50.875885009765625
2023-05-22,51.02997589111328
2023-05-23,50.28673553466797
2023-05-24,49.688507080078125
2023-05-25,49.56161117553711
2023-05-26,50.14170455932617
2023-05-30,49.67039108276367
2023-05-31,49.19905471801758
2023-06-01,49.96949768066406
2023-06-02,50.70367431640625
2023-06-05,50.477073669433594
2023-06-06,50.903079986572266
2023-06-07,50.52238845825195
2023-06-08,50.96652603149414
2023-06-09,51.00278091430664
2023-06-12,51.18406677246094
2023-06-13,51.664451599121094
2023-06-14,51.872920989990234
2023-06-15,52.35330581665039
2023-06-16,52.226409912109375
2023-06-20,51.464115142822266
2023-06-21,51.509925842285156
2023-06-22,51.23505783081055
2023-06-23,50.43795394897461
2023-06-26,50.566219329833984
2023-06-27,50.99684524536133
2023-06-28,50.941864013671875
2023-06-29,50.85024642944336
2023-06-30,51.381656646728516
2023-07-03,51.592384338378906
2023-07-05,51.097633361816406
2023-07-06,50.18141174316406
2023-07-07,50.66700744628906
2023-07-10,50.74945831298828
2023-07-11,51.244224548339844
2023-07-12,52.19710159301758
2023-07-13,52.939231872558594
2023-07-14,52.64603805541992
2023-07-17,52.67353057861328
2023-07-18,52.829288482666016
2023-07-19,52.80180358886719
2023-07-20,52.49945068359375
2023-07-21,52.581905364990234
2023-07-24,52.69184875488281
2023-07-25,52.893428802490234
2023-07-26,53.067501068115234
2023-07-27,52.72850036621094
2023-07-28,53.37901306152344
2023-07-31,53.37901306152344
2023-08-01,52.746826171875
2023-08-02,51.72065353393555
2023-08-03,51.65652084350586
2023-08-04,51.7939567565918
2023-08-07,52.07798767089844
2023-08-08,51.647361755371094
2023-08-09,51.69316864013672
2023-08-10,51.830604553222656
2023-08-11,51.427467346191406
2023-08-14,51.19841384887695
2023-08-15,50.566219329833984
2023-08-16,50.1722412109375
2023-08-17,49.95235824584961
2023-08-18,49.869895935058594
2023-08-21,50.0164909362793
2023-08-22,49.924869537353516
2023-08-23,50.520408630371094
2023-08-24,49.96151351928711
2023-08-25,50.22721481323242
2023-08-28,50.694488525390625
2023-08-29,51.345008850097656
2023-08-30,51.32668685913086
2023-08-31,51.03348922729492
2023-09-01,51.244224548339844
2023-09-05,50.80443572998047
2023-09-06,50.63035583496094
2023-09-07,50.34632873535156
2023-09-08,50.318843841552734
2023-09-11,50.88689422607422
2023-09-12,50.67616271972656
2023-09-13,50.566219329833984
2023-09-14,51.1251106262207
2023-09-15,51.006004333496094
2023-09-18,50.82638931274414
2023-09-19,50.789546966552734
2023-09-20,50.632957458496094
2023-09-21,49.79475784301758
2023-09-22,49.988189697265625
2023-09-25,49.81318283081055
2023-09-26,49.113136291503906
2023-09-27,49.09471893310547
2023-09-28,49.398681640625
2023-09-29,49.297367095947266
2023-10-02,48.661808013916016
2023-10-03,48.06308364868164
2023-10-04,48.035457611083984
2023-10-05,48.3670539855957
2023-10-06,48.96576690673828
2023-10-09,48.86444091796875
2023-10-10,49.52764129638672
2023-10-11,49.730281829833984
2023-10-12,49.25130844116211
2023-10-13,48.90129470825195
2023-10-16,49.26973342895508
2023-10-17,49.232887268066406
2023-10-18,48.39468002319336
2023-10-19,48.06308364868164
2023-10-20,47.55648422241211
2023-10-23,47.538055419921875
2023-10-24,47.87886428833008
2023-10-25,47.427528381347656
2023-10-26,47.160404205322266
2023-10-27,47.03145217895508
2023-10-30,47.61174392700195
2023-10-31,47.639381408691406
2023-11-01,48.10914611816406
2023-11-02,49.08551025390625
2023-11-03,49.74869918823242
2023-11-06,49.69343948364258
2023-11-07,49.389469146728516
2023-11-08,49.242095947265625
2023-11-09,49.14077377319336
2023-11-10,49.398681640625
2023-11-13,49.500003814697266
2023-11-14,50.75270080566406
2023-11-15,50.83560562133789
2023-11-16,50.614540100097656
2023-11-17,51.13956832885742
2023-11-20,51.434322357177734
2023-11-21,51.20404815673828
2023-11-22,51.25009536743164
2023-11-24,51.526432037353516
2023-11-27,51.36984634399414
2023-11-28,51.54484939575195
2023-11-29,51.526432037353516
2023-11-30,51.56327438354492
2023-12-01,52.03303527832031
2023-12-04,51.572486877441406
2023-12-05,51.40668869018555
2023-12-06,51.46194839477539
2023-12-07,51.7198600769043
2023-12-08,51.71065139770508
2023-12-11,51.82118225097656
2023-12-12,51.87644958496094
2023-12-13,52.63174819946289
2023-12-14,53.16598892211914
2023-12-15,52.68701934814453
2023-12-18,52.78705978393555
2023-12-19,53.26388168334961
2023-12-20,52.590721130371094
2023-12-21,53.51631546020508
2023-12-22,53.53501510620117
2023-12-26,53.79679870605469
2023-12-27,54.12403106689453
2023-12-28,54.152076721191406
2023-12-29,54.18947982788086
2024-01-02,53.572418212890625
2024-01-03,53.2358283996582
2024-01-04,53.26388168334961
2024-01-05,53.30126953125
2024-01-08,53.74070358276367
2024-01-09,53.21713638305664
2024-01-10,53.450870513916016
2024-01-11,53.478919982910156
2024-01-12,53.6659049987793
2024-01-16,52.693565368652344
2024-01-17,52.113895416259766
2024-01-18,52.50657272338867
2024-01-19,52.76836395263672
2024-01-22,52.74031448364258
2024-01-23,52.7777099609375
2024-01-24,53.15168380737305
2024-01-25,53.29193115234375
2024-01-26,53.4602165222168
2024-01-29,53.71265411376953
2024-01-30,53.544368743896484
2024-01-31,53.26388168334961
2024-02-01,53.75940704345703
2024-02-02,53.38541793823242
2024-02-05,53.15168380737305
2024-02-06,53.71265411376953
2024-02-07,53.72200012207031
2024-02-08,53.581756591796875
2024-02-09,53.806148529052734
2024-02-12,53.965087890625
2024-02-13,53.011451721191406
2024-02-14,53.6659049987793
2024-02-15,54.18947982788086
2024-02-16,54.30167007446289
2024-02-20,54.4699592590332
2024-02-21,54.52605438232422
2024-02-22,55.0870246887207
2024-02-23,55.11506652832031
2024-02-26,54.993534088134766
2024-02-27,55.09637451171875
2024-02-28,54.694339752197266
2024-02-29,54.815895080566406
2024-03-01,55.442298889160156
2024-03-04,55.274009704589844
2024-03-05,55.068321228027344
2024-03-06,55.77887725830078
2024-03-07,56.31180191040039
2024-03-08,56.15285873413086
2024-03-11,55.96587371826172
2024-03-12,56.42399597167969
2024-03-13,56.3398551940918
2024-03-14,55.98457336425781
2024-03-15,55.92263412475586
2024-03-18,55.93201446533203
2024-03-19,55.950782775878906
2024-03-20,56.55139923095703
2024-03-21,56.560787200927734
2024-03-22,56.344940185546875
2024-03-25,56.29802322387695
2024-03-26,56.29802322387695
2024-03-27,56.60770797729492
2024-03-28,56.58893966674805
2024-04-01,56.4857063293457
2024-04-02,56.2510871887207
2024-04-03,56.495094299316406
2024-04-04,56.11032485961914
2024-04-05,56.31678009033203
2024-04-08,56.59832000732422
2024-04-09,56.74847412109375
2024-04-10,55.950782775878906
2024-04-11,56.147865295410156
2024-04-12,55.1718635559082
2024-04-15,54.91848373413086
2024-04-16,54.29909896850586
2024-04-17,54.33664321899414
2024-04-18,54.34601974487305
2024-04-19,54.3272590637207
2024-04-22,54.89033126831055
2024-04-23,55.41585922241211
2024-04-24,55.34079360961914
2024-04-25,55.23756408691406
2024-04-26,55.688018798828125
2024-04-29,56.03525161743164
2024-04-30,55.27509689331055
2024-05-01,55.228172302246094
2024-05-02,56.176021575927734
2024-05-03,56.67340087890625
2024-05-06,56.983097076416016
2024-05-07,56.94554901123047
2024-05-08,56.87047576904297
2024-05-09,57.217708587646484
2024-05-10,57.29277420043945
2024-05-13,57.386627197265625
2024-05-14,57.74323654174805
2024-05-15,58.32508087158203
2024-05-16,58.12800216674805
2024-05-17,58.38138961791992
2024-05-20,58.38138961791992
2024-05-21,58.212467193603516
2024-05-22,57.77139663696289
2024-05-23,57.386627197265625
2024-05-24,57.846473693847656
2024-05-28,57.82769775390625
2024-05-29,56.861087799072266
2024-05-30,57.217708587646484
2024-05-31,57.49924087524414
2024-06-03,57.74323654174805
2024-06-04,57.36785888671875
2024-06-05,57.88401412963867
2024-06-06,58.07169723510742
2024-06-07,57.41477966308594
2024-06-10,57.56493377685547
2024-06-11,57.04878616333008
2024-06-12,57.64939498901367
2024-06-13,57.04878616333008
2024-06-14,56.729705810546875
2024-06-17,56.926780700683594
2024-06-18,57.18954849243164
2024-06-20,57.15201187133789
2024-06-21,56.815242767333984
2024-06-24,57.231475830078125
2024-06-25,57.231475830078125
2024-06-26,56.89092254638672
2024-06-27,56.99497985839844
2024-06-28,57.042274475097656
2024-07-01,57.10849380493164
2024-07-02,57.326072692871094
2024-07-03,58.007171630859375
2024-07-05,58.3004264831543
2024-07-08,58.130149841308594
2024-07-09,58.02609634399414
2024-07-10,58.70719909667969
2024-07-11,58.98152542114258
2024-07-12,59.49235153198242
2024-07-15,59.00044631958008
2024-07-16,59.33154296875
2024-07-17,58.877471923828125
2024-07-18,58.30988693237305
2024-07-19,57.922035217285156
2024-07-22,58.45177459716797
2024-07-23,58.101768493652344
2024-07-24,57.37337112426758
2024-07-25,57.089576721191406
2024-07-26,57.80852127075195
2024-07-29,57.56256103515625
2024-07-30,57.590946197509766
2024-07-31,58.53691482543945
2024-08-01,57.21255111694336
2024-08-02,56.23820114135742
2024-08-05,54.89491653442383
2024-08-06,55.065185546875
2024-08-07,55.37736129760742
2024-08-08,56.408477783203125
2024-08-09,56.59767150878906
2024-08-12,56.64497375488281
2024-08-13,57.47742462158203
2024-08-14,57.496341705322266
2024-08-15,58.20582580566406
2024-08-16,58.5842170715332
2024-08-19,59.24639892578125
2024-08-20,58.962608337402344
2024-08-21,59.44504928588867
2024-08-22,58.97206497192383
2024-08-23,60.012638092041016
2024-08-26,59.728843688964844
2024-08-27,59.93695831298828
2024-08-28,59.624786376953125
2024-08-29,59.77614212036133
2024-08-30,59.9464225769043
2024-09-03,58.934226989746094
2024-09-04,58.81124496459961
2024-09-05,58.905845642089844
2024-09-06,57.8179817199707
2024-09-09,58.413944244384766
2024-09-10,58.17744445800781
2024-09-11,58.50853729248047
2024-09-12,59.03828430175781
2024-09-13,59.1990966796875
2024-09-16,59.586952209472656
2024-09-17,59.39775466918945
2024-09-18,59.1990966796875
2024-09-19,60.35319137573242
2024-09-20,59.92757797241211
2024-09-23,60.2410888671875
2024-09-24,61.077117919921875
2024-09-25,60.611595153808594
2024-09-26,62.10313415527344
2024-09-27,61.82762908935547
2024-09-30,61.50461959838867
2024-10-01,61.343116760253906
2024-10-02,61.561622619628906
2024-10-03,60.91560363769531
2024-10-04,61.38111877441406
2024-10-07,61.25761413574219
2024-10-08,60.678096771240234
2024-10-09,60.611595153808594
2024-10-10,60.554595947265625
2024-10-11,60.906105041503906
2024-10-14,60.9441032409668
2024-10-15,59.97508239746094
2024-10-16,60.27908706665039
2024-10-17,60.184085845947266
2024-10-18,60.66859817504883
2024-10-21,60.07008361816406
2024-10-22,59.832576751708984
2024-10-23,59.30056381225586
2024-10-24,59.42406463623047
2024-10-25,59.2625617980957
2024-10-28,59.66157150268555
2024-10-29,59.45256423950195
2024-10-30,59.10105514526367
2024-10-31,58.7590446472168
2024-11-01,58.8255500793457
2024-11-04,59.00605773925781
2024-11-05,59.652076721191406
2024-11-06,58.930049896240234
2024-11-07,59.94657897949219
2024-11-08,58.94905090332031
2024-11-11,58.87305450439453
2024-11-12,57.904029846191406
2024-11-13,57.609519958496094
2024-11-14,57.54301834106445
2024-11-15,57.39100646972656
2024-11-18,57.76151657104492
2024-11-19,57.780517578125
2024-11-20,57.63801956176758
2024-11-21,57.66651916503906
2024-11-22,57.866024017333984
2024-11-25,58.056026458740234
2024-11-26,57.76151657104492
2024-11-27,58.01802444458008
2024-11-29,58.626041412353516
2024-12-02,58.740055084228516
2024-12-03,58.98705291748047
2024-12-04,58.99655532836914
2024-12-05,59.35756301879883
2024-12-06,59.2530632019043
2024-12-09,59.57606506347656
2024-12-10,58.930049896240234
2024-12-11,59.29106140136719
2024-12-12,58.7590446472168
2024-12-13,58.616546630859375
2024-12-16,58.41704177856445
2024-12-17,58.20803451538086
2024-12-18,56.82099533081055
2024-12-19,56.82099533081055
2024-12-20,56.89346694946289
2024-12-23,57.22199630737305
2024-12-24,57.405582427978516
2024-12-26,57.52153015136719
2024-12-27,57.39592361450195
2024-12-30,57.00941848754883
2024-12-31,56.9417839050293
