Date,VCIT
2021-12-27,78.42435455322266
2021-12-28,78.4327621459961
2021-12-29,78.17124938964844
2021-12-30,78.36528015136719
2021-12-31,78.255615234375
2022-01-03,77.75786590576172
2022-01-04,77.81693267822266
2022-01-05,77.41197967529297
2022-01-06,77.26856231689453
2022-01-07,77.04920959472656
2022-01-10,76.98173522949219
2022-01-11,77.08296203613281
2022-01-12,77.13358306884766
2022-01-13,77.27698516845703
2022-01-14,76.84671783447266
2022-01-18,76.26464080810547
2022-01-19,76.35741424560547
2022-01-20,76.36587524414062
2022-01-21,76.68644714355469
2022-01-24,76.6358413696289
2022-01-25,76.50926208496094
2022-01-26,76.07060241699219
2022-01-27,76.1718521118164
2022-01-28,76.25618743896484
2022-01-31,76.31523132324219
2022-02-01,76.37105560302734
2022-02-02,76.42176055908203
2022-02-03,75.99066925048828
2022-02-04,75.50039672851562
2022-02-07,75.56800842285156
2022-02-08,75.35669708251953
2022-02-09,75.52574157714844
2022-02-10,74.73965454101562
2022-02-11,75.23835754394531
2022-02-14,74.79878997802734
2022-02-15,74.6297607421875
2022-02-16,74.68048095703125
2022-02-17,74.83264923095703
2022-02-18,74.84109497070312
2022-02-22,74.73120880126953
2022-02-23,74.34236907958984
2022-02-24,74.45226287841797
2022-02-25,74.6043930053711
2022-02-28,75.20457458496094
2022-03-01,75.52550506591797
2022-03-02,74.72952270507812
2022-03-03,74.9073257446289
2022-03-04,75.07669830322266
2022-03-07,74.45854949951172
2022-03-08,73.950439453125
2022-03-09,73.89964294433594
2022-03-10,73.42544555664062
2022-03-11,73.29844665527344
2022-03-14,72.47704315185547
2022-03-15,72.6802749633789
2022-03-16,72.9004135131836
2022-03-17,73.34075927734375
2022-03-18,73.50164794921875
2022-03-21,72.74800109863281
2022-03-22,72.54478454589844
2022-03-23,72.69718933105469
2022-03-24,72.54478454589844
2022-03-25,72.01976776123047
2022-03-28,72.19760131835938
2022-03-29,72.66333770751953
2022-03-30,72.84113311767578
2022-03-31,72.85808563232422
2022-04-01,72.73165893554688
2022-04-04,72.91834259033203
2022-04-05,72.01036834716797
2022-04-06,71.65396118164062
2022-04-07,71.49273681640625
2022-04-08,71.20420837402344
2022-04-11,70.72901916503906
2022-04-12,70.92417907714844
2022-04-13,71.17874145507812
2022-04-14,70.58476257324219
2022-04-18,70.22834777832031
2022-04-19,69.81253814697266
2022-04-20,70.1689453125
2022-04-21,69.56646728515625
2022-04-22,69.54098510742188
2022-04-25,70.0416488647461
2022-04-26,70.12652587890625
2022-04-27,69.6598129272461
2022-04-28,69.74465942382812
2022-04-29,69.21854400634766
2022-05-02,68.90894317626953
2022-05-03,69.1726303100586
2022-05-04,69.7509765625
2022-05-05,69.02802276611328
2022-05-06,68.63679504394531
2022-05-09,68.84091186523438
2022-05-10,69.03654479980469
2022-05-11,69.1726303100586
2022-05-12,69.3001937866211
2022-05-13,69.10457611083984
2022-05-16,69.22364807128906
2022-05-17,68.86640930175781
2022-05-18,68.98548889160156
2022-05-19,69.18959045410156
2022-05-20,69.45329284667969
2022-05-23,69.2491683959961
2022-05-24,69.7509765625
2022-05-25,70.1336898803711
2022-05-26,70.3973617553711
2022-05-27,70.6100082397461
2022-05-31,70.12519073486328
2022-06-01,69.76885223388672
2022-06-02,69.85411071777344
2022-06-03,69.72623443603516
2022-06-06,69.39371490478516
2022-06-07,69.59835052490234
2022-06-08,69.34259796142578
2022-06-09,68.95896911621094
2022-06-10,68.20874786376953
2022-06-13,67.04084777832031
2022-06-14,66.58049011230469
2022-06-15,67.68875122070312
2022-06-16,67.62906646728516
2022-06-17,67.62052154541016
2022-06-21,67.22836303710938
2022-06-22,67.65464782714844
2022-06-23,68.10645294189453
2022-06-24,68.22579956054688
2022-06-27,67.66316223144531
2022-06-28,67.62052154541016
2022-06-29,67.9018783569336
2022-06-30,68.21726989746094
2022-07-01,68.95902252197266
2022-07-05,69.00175476074219
2022-07-06,68.5915756225586
2022-07-07,68.54029083251953
2022-07-08,68.369384765625
2022-07-11,68.55738830566406
2022-07-12,68.694091796875
2022-07-13,68.99320220947266
2022-07-14,68.63429260253906
2022-07-15,69.0444564819336
2022-07-18,68.7710189819336
2022-07-19,68.78810119628906
2022-07-20,68.63429260253906
2022-07-21,69.48882293701172
2022-07-22,69.95024871826172
2022-07-25,69.59989166259766
2022-07-26,69.65969848632812
2022-07-27,69.87334442138672
2022-07-28,70.59967041015625
2022-07-29,70.89018249511719
2022-08-01,70.84480285644531
2022-08-02,70.03966522216797
2022-08-03,70.51077270507812
2022-08-04,70.8105239868164
2022-08-05,70.10816192626953
2022-08-08,70.21953582763672
2022-08-09,69.97967529296875
2022-08-10,70.53643035888672
2022-08-11,70.15957641601562
2022-08-12,70.7677230834961
2022-08-15,70.79341125488281
2022-08-16,70.5964126586914
2022-08-17,70.0482406616211
2022-08-18,70.17669677734375
2022-08-19,69.59424591064453
2022-08-22,69.19166564941406
2022-08-23,69.16600036621094
2022-08-24,69.01181030273438
2022-08-25,69.60281372070312
2022-08-26,69.20881652832031
2022-08-29,68.74626159667969
2022-08-30,68.7376937866211
2022-08-31,68.20664978027344
2022-09-01,67.96363067626953
2022-09-02,68.11817932128906
2022-09-06,67.42256927490234
2022-09-07,68.04090118408203
2022-09-08,67.91207122802734
2022-09-09,68.01512145996094
2022-09-12,67.93785095214844
2022-09-13,67.4054183959961
2022-09-14,67.50846099853516
2022-09-15,67.27660369873047
2022-09-16,67.25941467285156
2022-09-19,67.23368072509766
2022-09-20,66.75276184082031
2022-09-21,66.81285095214844
2022-09-22,66.0828857421875
2022-09-23,65.92832946777344
2022-09-26,64.93211364746094
2022-09-27,64.27947235107422
2022-09-28,65.43022918701172
2022-09-29,65.01801300048828
2022-09-30,64.99223327636719
2022-10-03,65.86289978027344
2022-10-04,66.26763916015625
2022-10-05,65.68204498291016
2022-10-06,65.5873031616211
2022-10-07,65.00171661376953
2022-10-10,64.622802734375
2022-10-11,64.55390167236328
2022-10-12,64.45055389404297
2022-10-13,64.57113647460938
2022-10-14,64.01133728027344
2022-10-17,64.27831268310547
2022-10-18,64.56250762939453
2022-10-19,63.94246292114258
2022-10-20,63.43439483642578
2022-10-21,63.74440002441406
2022-10-24,63.796085357666016
2022-10-25,64.47640228271484
2022-10-26,64.64000701904297
2022-10-27,64.88113403320312
2022-10-28,64.95868682861328
2022-10-31,64.72613525390625
2022-11-01,64.89798736572266
2022-11-02,64.69072723388672
2022-11-03,64.53530883789062
2022-11-04,64.71666717529297
2022-11-07,64.5957260131836
2022-11-08,64.81163787841797
2022-11-09,64.76847839355469
2022-11-10,66.47834777832031
2022-11-11,66.65105438232422
2022-11-14,66.2883529663086
2022-11-15,66.9619369506836
2022-11-16,67.38509368896484
2022-11-17,67.00513458251953
2022-11-18,66.91877746582031
2022-11-21,66.87559509277344
2022-11-22,67.2037353515625
2022-11-23,67.63553619384766
2022-11-25,67.73054504394531
2022-11-28,67.2728271484375
2022-11-29,67.10875701904297
2022-11-30,67.86007690429688
2022-12-01,68.53294372558594
2022-12-02,68.69747161865234
2022-12-05,68.18653106689453
2022-12-06,68.35108947753906
2022-12-07,68.87067413330078
2022-12-08,68.6195068359375
2022-12-09,68.30779266357422
2022-12-12,68.23851013183594
2022-12-13,68.86197662353516
2022-12-14,68.95729064941406
2022-12-15,69.06116485595703
2022-12-16,68.84466552734375
2022-12-19,68.37704467773438
2022-12-20,67.82283020019531
2022-12-21,68.11727905273438
2022-12-22,68.12593078613281
2022-12-23,68.04776763916016
2022-12-27,67.39635467529297
2022-12-28,67.27478790283203
2022-12-29,67.57007598876953
2022-12-30,67.31822967529297
2023-01-03,67.63956451416016
2023-01-04,68.08248901367188
2023-01-05,67.93487548828125
2023-01-06,68.79469299316406
2023-01-09,69.05522918701172
2023-01-10,68.91627502441406
2023-01-11,69.30709075927734
2023-01-12,69.91503143310547
2023-01-13,69.671875
2023-01-17,69.5676498413086
2023-01-18,70.29720306396484
2023-01-19,70.18431091308594
2023-01-20,69.8890151977539
2023-01-23,69.76741027832031
2023-01-24,70.09744262695312
2023-01-25,70.11480712890625
2023-01-26,70.02796936035156
2023-01-27,69.90636444091797
2023-01-30,69.65447998046875
2023-01-31,70.16693878173828
2023-02-01,70.74702453613281
2023-02-02,70.86029815673828
2023-02-03,70.20700073242188
2023-02-06,69.67566680908203
2023-02-07,69.50145721435547
2023-02-08,69.61469268798828
2023-02-09,69.2662353515625
2023-02-10,68.89169311523438
2023-02-13,69.04851531982422
2023-02-14,68.83071899414062
2023-02-15,68.60425567626953
2023-02-16,68.33422088623047
2023-02-17,68.43875885009766
2023-02-21,67.73320007324219
2023-02-22,67.81159210205078
2023-02-23,68.16002655029297
2023-02-24,67.81159210205078
2023-02-27,67.91613006591797
2023-02-28,67.9073715209961
2023-03-01,67.49076843261719
2023-03-02,67.45587158203125
2023-03-03,67.98865509033203
2023-03-06,67.8663558959961
2023-03-07,67.68292999267578
2023-03-08,67.56938934326172
2023-03-09,67.65672302246094
2023-03-10,68.35548400878906
2023-03-13,68.71358489990234
2023-03-14,68.39042663574219
2023-03-15,69.08043670654297
2023-03-16,68.88825988769531
2023-03-17,69.2900619506836
2023-03-20,69.06298065185547
2023-03-21,69.176513671875
2023-03-22,69.66564178466797
2023-03-23,70.01502990722656
2023-03-24,70.23338317871094
2023-03-27,69.53462219238281
2023-03-28,69.35993957519531
2023-03-29,69.49095916748047
2023-03-30,69.5870361328125
2023-03-31,70.06742858886719
2023-04-03,70.5055160522461
2023-04-04,70.6369400024414
2023-04-05,70.77711486816406
2023-04-06,70.75084686279297
2023-04-10,70.36534118652344
2023-04-11,70.321533203125
2023-04-12,70.37410736083984
2023-04-13,70.48800659179688
2023-04-14,70.30399322509766
2023-04-17,69.92724609375
2023-04-18,70.04991149902344
2023-04-19,69.75199890136719
2023-04-20,69.97982788085938
2023-04-21,69.97982788085938
2023-04-24,70.26020050048828
2023-04-25,70.61940002441406
2023-04-26,70.36534118652344
2023-04-27,70.06742858886719
2023-04-28,70.57561492919922
2023-05-01,69.75224304199219
2023-05-02,70.39372253417969
2023-05-03,70.5958023071289
2023-05-04,70.52549743652344
2023-05-05,70.21797943115234
2023-05-08,69.85768127441406
2023-05-09,69.82255554199219
2023-05-10,70.29706573486328
2023-05-11,70.47278594970703
2023-05-12,70.13890838623047
2023-05-15,69.91921997070312
2023-05-16,69.62044525146484
2023-05-17,69.55894470214844
2023-05-18,69.3128890991211
2023-05-19,69.18988037109375
2023-05-22,69.21626281738281
2023-05-23,69.3128890991211
2023-05-24,69.08445739746094
2023-05-25,68.8296127319336
2023-05-26,68.98777770996094
2023-05-30,69.47106170654297
2023-05-31,69.65558624267578
2023-06-01,69.85920715332031
2023-06-02,69.63004302978516
2023-06-05,69.5418930053711
2023-06-06,69.58594512939453
2023-06-07,69.04827117919922
2023-06-08,69.48016357421875
2023-06-09,69.25098419189453
2023-06-12,69.35676574707031
2023-06-13,69.06585693359375
2023-06-14,69.15404510498047
2023-06-15,69.70938110351562
2023-06-16,69.51544189453125
2023-06-20,69.70938110351562
2023-06-21,69.6476821899414
2023-06-22,69.4184799194336
2023-06-23,69.53307342529297
2023-06-26,69.68290710449219
2023-06-27,69.506591796875
2023-06-28,69.81512451171875
2023-06-29,69.3743667602539
2023-06-30,69.66529083251953
2023-07-03,69.53974914550781
2023-07-05,69.14179229736328
2023-07-06,68.5846939086914
2023-07-07,68.54049682617188
2023-07-10,68.91189575195312
2023-07-11,69.13294219970703
2023-07-12,69.7077407836914
2023-07-13,70.194091796875
2023-07-14,69.76080322265625
2023-07-17,69.8403549194336
2023-07-18,69.95533752441406
2023-07-19,70.21177673339844
2023-07-20,69.85806274414062
2023-07-21,69.97303009033203
2023-07-24,69.86693572998047
2023-07-25,69.7873306274414
2023-07-26,70.114501953125
2023-07-27,69.43360137939453
2023-07-28,69.76963806152344
2023-07-31,69.94649505615234
2023-08-01,69.48426818847656
2023-08-02,69.24471282958984
2023-08-03,68.8543701171875
2023-08-04,69.44878387451172
2023-08-07,69.40442657470703
2023-08-08,69.56409454345703
2023-08-09,69.60845947265625
2023-08-10,69.20924377441406
2023-08-11,68.96971130371094
2023-08-14,68.9076156616211
2023-08-15,68.6680679321289
2023-08-16,68.45513916015625
2023-08-17,68.29544067382812
2023-08-18,68.52609252929688
2023-08-21,68.2155990600586
2023-08-22,68.25108337402344
2023-08-23,68.96080780029297
2023-08-24,68.73016357421875
2023-08-25,68.72128295898438
2023-08-28,68.96971130371094
2023-08-29,69.40442657470703
2023-08-30,69.36005401611328
2023-08-31,69.45767211914062
2023-09-01,69.1621322631836
2023-09-05,68.78828430175781
2023-09-06,68.619140625
2023-09-07,68.87728881835938
2023-09-08,68.88619232177734
2023-09-11,68.81499481201172
2023-09-12,68.77938079833984
2023-09-13,68.91289520263672
2023-09-14,68.82389068603516
2023-09-15,68.70818328857422
2023-09-18,68.77938079833984
2023-09-19,68.5657730102539
2023-09-20,68.52125549316406
2023-09-21,68.08509826660156
2023-09-22,68.38772583007812
2023-09-25,67.9871826171875
2023-09-26,67.81806945800781
2023-09-27,67.49761962890625
2023-09-28,67.66676330566406
2023-09-29,67.6311264038086
2023-10-02,67.12556457519531
2023-10-03,66.57179260253906
2023-10-04,66.97371673583984
2023-10-05,67.00050354003906
2023-10-06,66.75933837890625
2023-10-09,67.56324005126953
2023-10-10,67.50968170166016
2023-10-11,67.73296356201172
2023-10-12,67.27741241455078
2023-10-13,67.53646087646484
2023-10-16,67.21488189697266
2023-10-17,66.63430786132812
2023-10-18,66.21448516845703
2023-10-19,65.92864227294922
2023-10-20,66.23236846923828
2023-10-23,66.60750579833984
2023-10-24,66.7772216796875
2023-10-25,66.3305892944336
2023-10-26,66.7414779663086
2023-10-27,66.6878890991211
2023-10-30,66.51817321777344
2023-10-31,66.50032043457031
2023-11-01,67.26683044433594
2023-11-02,67.76890563964844
2023-11-03,68.18131256103516
2023-11-06,67.86753845214844
2023-11-07,68.22615051269531
2023-11-08,68.40544128417969
2023-11-09,67.93025207519531
2023-11-10,68.16339111328125
2023-11-13,68.18131256103516
2023-11-14,69.12267303466797
2023-11-15,68.87163543701172
2023-11-16,69.32886505126953
2023-11-17,69.44541931152344
2023-11-20,69.6067886352539
2023-11-21,69.6695556640625
2023-11-22,69.82197570800781
2023-11-24,69.57989501953125
2023-11-27,69.99230194091797
2023-11-28,70.27922058105469
2023-11-29,70.66468048095703
2023-11-30,70.45850372314453
2023-12-01,71.05309295654297
2023-12-04,70.81023406982422
2023-12-05,71.12504577636719
2023-12-06,71.2869644165039
2023-12-07,71.3409423828125
2023-12-08,71.00811004638672
2023-12-11,70.98112487792969
2023-12-12,71.25999450683594
2023-12-13,72.32142639160156
2023-12-14,72.87013244628906
2023-12-15,72.77117919921875
2023-12-18,72.63626861572266
2023-12-19,72.76216125488281
2023-12-20,72.97806549072266
2023-12-21,73.04102325439453
2023-12-22,73.0365219116211
2023-12-26,73.15385437011719
2023-12-27,73.6863784790039
2023-12-28,73.50585174560547
2023-12-29,73.36145782470703
2024-01-02,72.98236083984375
2024-01-03,72.87405395507812
2024-01-04,72.55814361572266
2024-01-05,72.35055541992188
2024-01-08,72.65742492675781
2024-01-09,72.72962951660156
2024-01-10,72.66646575927734
2024-01-11,73.05461120605469
2024-01-12,73.27116394042969
2024-01-16,72.72063446044922
2024-01-17,72.50398254394531
2024-01-18,72.44984436035156
2024-01-19,72.4769287109375
2024-01-22,72.63036346435547
2024-01-23,72.4859390258789
2024-01-24,72.35958862304688
2024-01-25,72.7567367553711
2024-01-26,72.58521270751953
2024-01-29,72.87405395507812
2024-01-30,72.97332763671875
2024-01-31,73.32532501220703
2024-02-01,73.6160888671875
2024-02-02,73.0726547241211
2024-02-05,72.58357238769531
2024-02-06,72.87339782714844
2024-02-07,72.76472473144531
2024-02-08,72.53827667236328
2024-02-09,72.4567642211914
2024-02-12,72.54732513427734
2024-02-13,71.90426635742188
2024-02-14,72.1488265991211
2024-02-15,72.38430786132812
2024-02-16,72.13070678710938
2024-02-20,72.39335632324219
2024-02-21,72.17599487304688
2024-02-22,72.24844360351562
2024-02-23,72.3661880493164
2024-02-26,72.18505096435547
2024-02-27,72.13070678710938
2024-02-28,72.1488265991211
2024-02-29,72.26654815673828
2024-03-01,72.63282775878906
2024-03-04,72.49649810791016
2024-03-05,72.7691421508789
2024-03-06,72.91455078125
2024-03-07,73.14175415039062
2024-03-08,73.25080871582031
2024-03-11,73.1962890625
2024-03-12,73.02363586425781
2024-03-13,72.93273162841797
2024-03-14,72.54193115234375
2024-03-15,72.49649810791016
2024-03-18,72.42378997802734
2024-03-19,72.64190673828125
2024-03-20,72.81459045410156
2024-03-21,72.86911010742188
2024-03-22,73.09630584716797
2024-03-25,72.92365264892578
2024-03-26,72.88728332519531
2024-03-27,73.21446228027344
2024-03-28,73.1690444946289
2024-04-01,72.66187286376953
2024-04-02,72.5979995727539
2024-04-03,72.69835662841797
2024-04-04,72.75308990478516
2024-04-05,72.54327392578125
2024-04-08,72.41559600830078
2024-04-09,72.68010711669922
2024-04-10,71.82270050048828
2024-04-11,71.75884246826172
2024-04-12,71.88653564453125
2024-04-15,71.33013916015625
2024-04-16,71.13858032226562
2024-04-17,71.45780181884766
2024-04-18,71.28451538085938
2024-04-19,71.3666000366211
2024-04-22,71.52169799804688
2024-04-23,71.71324920654297
2024-04-24,71.50341796875
2024-04-25,71.3483657836914
2024-04-26,71.52169799804688
2024-04-29,71.7679672241211
2024-04-30,71.47605895996094
2024-05-01,71.73424530029297
2024-05-02,72.1462631225586
2024-05-03,72.5674057006836
2024-05-06,72.69560241699219
2024-05-07,72.70475006103516
2024-05-08,72.5582504272461
2024-05-09,72.64981842041016
2024-05-10,72.43921661376953
2024-05-13,72.48502349853516
2024-05-14,72.65897369384766
2024-05-15,73.18999481201172
2024-05-16,73.12590789794922
2024-05-17,73.02519989013672
2024-05-20,72.96111297607422
2024-05-21,73.07099914550781
2024-05-22,72.94281768798828
2024-05-23,72.69560241699219
2024-05-24,72.84207153320312
2024-05-28,72.53997039794922
2024-05-29,72.24699401855469
2024-05-30,72.60405731201172
2024-05-31,72.92448425292969
2024-06-03,73.2728042602539
2024-06-04,73.5117416381836
2024-06-05,73.68636322021484
2024-06-06,73.65876770019531
2024-06-07,73.11656951904297
2024-06-10,73.024658203125
2024-06-11,73.26361083984375
2024-06-12,73.65876770019531
2024-06-13,73.96207427978516
2024-06-14,73.97122955322266
2024-06-17,73.71393585205078
2024-06-18,73.96207427978516
2024-06-20,73.78744506835938
2024-06-21,73.84259033203125
2024-06-24,73.89771270751953
2024-06-25,73.87932586669922
2024-06-26,73.57605743408203
2024-06-27,73.71393585205078
2024-06-28,73.45658111572266
2024-07-01,73.13284301757812
2024-07-02,73.4556655883789
2024-07-03,73.89840698242188
2024-07-05,74.2304458618164
2024-07-08,74.23966217041016
2024-07-09,74.14744567871094
2024-07-10,74.26732635498047
2024-07-11,74.6270523071289
2024-07-12,74.84840393066406
2024-07-15,74.59017181396484
2024-07-16,74.85762023925781
2024-07-17,74.89454650878906
2024-07-18,74.66395568847656
2024-07-19,74.4794692993164
2024-07-22,74.50714874267578
2024-07-23,74.50714874267578
2024-07-24,74.25812530517578
2024-07-25,74.43335723876953
2024-07-26,74.75617218017578
2024-07-29,74.87608337402344
2024-07-30,74.95909881591797
2024-07-31,75.34649658203125
2024-08-01,75.58809661865234
2024-08-02,76.22687530517578
2024-08-05,76.04173278808594
2024-08-06,75.68067169189453
2024-08-07,75.45848846435547
2024-08-08,75.46774291992188
2024-08-09,75.7362060546875
2024-08-12,75.87508392333984
2024-08-13,76.263916015625
2024-08-14,76.42129516601562
2024-08-15,76.17134857177734
2024-08-16,76.36573028564453
2024-08-19,76.46759033203125
2024-08-20,76.63421630859375
2024-08-21,76.8193588256836
2024-08-22,76.57865905761719
2024-08-23,76.97673797607422
2024-08-26,76.91192626953125
2024-08-27,76.88417053222656
2024-08-28,76.81011199951172
2024-08-29,76.72677612304688
2024-08-30,76.59716033935547
2024-09-03,76.81180572509766
2024-09-04,77.15558624267578
2024-09-05,77.40644836425781
2024-09-06,77.45291137695312
2024-09-09,77.57369995117188
2024-09-10,77.7502212524414
2024-09-11,77.7502212524414
2024-09-12,77.69450378417969
2024-09-13,77.88030242919922
2024-09-16,78.0661392211914
2024-09-17,78.03827667236328
2024-09-18,77.87104034423828
2024-09-19,77.93607330322266
2024-09-20,77.99180603027344
2024-09-23,77.91748046875
2024-09-24,78.03827667236328
2024-09-25,77.759521484375
2024-09-26,77.71306610107422
2024-09-27,78.0010986328125
2024-09-30,77.81527709960938
2024-10-01,78.11087799072266
2024-10-02,78.0176010131836
2024-10-03,77.67261505126953
2024-10-04,77.2063980102539
2024-10-07,76.9173355102539
2024-10-08,77.04788970947266
2024-10-09,76.86138916015625
2024-10-10,76.88934326171875
2024-10-11,76.9266586303711
2024-10-14,76.89868927001953
2024-10-15,77.12246704101562
2024-10-16,77.30897521972656
2024-10-17,76.95464324951172
2024-10-18,76.95464324951172
2024-10-21,76.39517211914062
2024-10-22,76.38583374023438
2024-10-23,76.20869445800781
2024-10-24,76.31123352050781
2024-10-25,76.19005584716797
2024-10-28,76.0967788696289
2024-10-29,76.18072509765625
2024-10-30,76.02218627929688
2024-10-31,75.87300109863281
2024-11-01,75.58000183105469
2024-11-04,75.95442199707031
2024-11-05,76.16972351074219
2024-11-06,75.63614654541016
2024-11-07,76.34759521484375
2024-11-08,76.43183135986328
2024-11-11,76.2820816040039
2024-11-12,75.83274841308594
2024-11-13,75.75785827636719
2024-11-14,75.6548843383789
2024-11-15,75.72041320800781
2024-11-18,75.84210205078125
2024-11-19,75.98252868652344
2024-11-20,75.8514633178711
2024-11-21,75.78593444824219
2024-11-22,75.84210205078125
2024-11-25,76.45992279052734
2024-11-26,76.37567901611328
2024-11-27,76.58161926269531
2024-11-29,76.91861724853516
2024-12-02,76.97404479980469
2024-12-03,76.8237075805664
2024-12-04,77.07740020751953
2024-12-05,77.05859375
2024-12-06,77.27468872070312
2024-12-09,77.1431655883789
2024-12-10,77.08679962158203
2024-12-11,76.97404479980469
2024-12-12,76.70158386230469
2024-12-13,76.41033935546875
2024-12-16,76.47608947753906
2024-12-17,76.43852233886719
2024-12-18,75.65873718261719
2024-12-19,75.45203399658203
2024-12-20,75.73388671875
2024-12-23,75.54598236083984
2024-12-24,75.67991638183594
2024-12-26,75.76481628417969
2024-12-27,75.57617950439453
2024-12-30,75.859130859375
2024-12-31,75.70820617675781
2025-01-02,75.7270736694336
